experimentid,datetime,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T18:45:00,28.9,1,26.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T19:00:00,27.9,1,26.3,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T19:15:00,27.3,1,28.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T19:30:00,26.7,1,29.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T19:45:00,26.6,1,29.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T20:00:00,26.6,1,26.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T20:15:00,26.4,1,25.3,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T20:30:00,26.2,1,25.0,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T20:45:00,26.1,1,24.9,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T21:00:00,26.3,1,25.6,1.666666667
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T21:15:00,26.5,1,24.9,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T21:30:00,26.3,1,24.1,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T21:45:00,25.7,1,24.7,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T22:00:00,25.2,1,24.2,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T22:15:00,24.6,1,25.7,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T22:30:00,24.1,1,26.5,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T22:45:00,23.7,1,26.7,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T23:00:00,23.8,1,26.6,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T23:15:00,23.8,1,26.4,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T23:30:00,23.9,1,26.3,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-21T23:45:00,23.9,1,26.2,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T00:00:00,23.6,1,26.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T00:15:00,23.3,1,26.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T00:30:00,23.2,1,27.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T00:45:00,23.0,1,28.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T01:00:00,23.2,1,28.2,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T01:15:00,23.1,1,28.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T01:30:00,23.2,1,29.1,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T01:45:00,23.3,1,29.4,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T02:00:00,24.0,1,28.7,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T02:15:00,23.8,1,28.6,1.666666667
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T02:30:00,23.2,1,29.4,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T02:45:00,22.8,1,30.2,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T03:00:00,22.2,1,31.1,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T03:15:00,22.0,1,31.4,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T03:30:00,22.3,1,31.5,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T03:45:00,22.5,1,31.4,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T04:00:00,22.5,1,31.5,1.944444444
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T04:15:00,22.2,1,32.2,1.944444444
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T04:30:00,22.0,1,32.2,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T04:45:00,21.4,1,33.0,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T05:00:00,20.5,1,34.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T05:15:00,20.1,1,34.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T05:30:00,19.7,1,35.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T05:45:00,19.6,1,35.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T06:00:00,19.7,1,35.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T06:15:00,19.9,1,34.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T06:30:00,20.4,1,33.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T06:45:00,20.5,2,33.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T07:00:00,20.5,3,35.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T07:15:00,20.6,8,35.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T07:30:00,20.7,28,35.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T07:45:00,20.9,67,35.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T08:00:00,21.8,113,35.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T08:15:00,23.1,159,32.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T08:30:00,23.6,206,31.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T08:45:00,24.3,254,32.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T09:00:00,25.5,302,31.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T09:15:00,26.5,351,31.0,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T09:30:00,27.5,398,27.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T09:45:00,28.6,443,26.3,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T10:00:00,29.2,481,25.2,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T10:15:00,29.7,523,25.0,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T10:30:00,30.9,560,23.0,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T10:45:00,32.1,594,21.6,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T11:00:00,33.0,622,20.6,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T11:15:00,33.8,648,20.1,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T11:30:00,34.5,670,19.7,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T11:45:00,35.0,690,19.1,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T12:00:00,34.6,709,17.8,2.777777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T12:15:00,34.8,718,17.8,2.777777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T12:30:00,35.1,724,17.7,2.222222222
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T12:45:00,35.5,726,17.5,1.944444444
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T13:00:00,35.9,726,17.4,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T13:15:00,36.4,718,17.2,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T13:30:00,37.0,707,16.7,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T13:45:00,37.4,694,16.9,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T14:00:00,37.2,677,16.7,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T14:15:00,37.2,654,17.2,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T14:30:00,37.2,629,16.6,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T14:45:00,37.2,599,16.8,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T15:00:00,37.2,563,16.8,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T15:15:00,37.2,527,16.3,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T15:30:00,37.3,488,16.7,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T15:45:00,37.1,445,16.2,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T16:00:00,37.1,402,16.6,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T16:15:00,36.6,358,16.3,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T16:30:00,36.2,308,16.8,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T16:45:00,36.0,258,17.5,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T17:00:00,35.6,211,18.2,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T17:15:00,35.1,163,18.5,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T17:30:00,34.2,120,19.5,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T17:45:00,32.8,71,22.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T18:00:00,31.6,29,24.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T18:15:00,30.6,7,25.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T18:30:00,29.6,2,27.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T18:45:00,28.7,1,29.3,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T19:00:00,28.3,1,28.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T19:15:00,28.7,1,26.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T19:30:00,28.5,1,27.3,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T19:45:00,28.1,1,27.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T20:00:00,27.7,1,27.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T20:15:00,27.9,1,26.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T20:30:00,27.8,1,26.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T20:45:00,27.2,1,28.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T21:00:00,26.5,1,29.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T21:15:00,26.2,1,29.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T21:30:00,25.9,1,29.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T21:45:00,25.5,1,29.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T22:00:00,25.1,1,30.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T22:15:00,24.3,1,32.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T22:30:00,23.8,1,33.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T22:45:00,23.6,1,33.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T23:00:00,23.2,1,34.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T23:15:00,23.2,1,33.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T23:30:00,23.3,1,32.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-22T23:45:00,23.3,1,32.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T00:00:00,23.0,1,33.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T00:15:00,22.4,1,35.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T00:30:00,22.0,1,36.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T00:45:00,21.7,1,37.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T01:00:00,21.5,1,38.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T01:15:00,21.6,1,37.6,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T01:30:00,21.7,1,36.1,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T01:45:00,21.4,1,35.5,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T02:00:00,21.3,1,34.2,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T02:15:00,21.2,1,34.2,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T02:30:00,21.1,1,35.2,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T02:45:00,21.0,1,35.7,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T03:00:00,20.8,1,36.3,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T03:15:00,20.8,1,35.5,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T03:30:00,20.7,1,35.1,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T03:45:00,20.8,1,34.8,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T04:00:00,20.7,1,34.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T04:15:00,20.4,1,35.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T04:30:00,20.4,1,35.7,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T04:45:00,20.3,1,35.6,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T05:00:00,20.2,1,35.5,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T05:15:00,20.1,1,35.8,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T05:30:00,20.0,1,36.3,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T05:45:00,19.7,1,37.2,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T06:00:00,19.2,1,38.8,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T06:15:00,18.5,1,41.5,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T06:30:00,18.3,1,42.4,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T06:45:00,18.3,1,42.7,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T07:00:00,18.4,2,42.6,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T07:15:00,18.1,7,42.9,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T07:30:00,17.9,27,43.4,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T07:45:00,18.2,68,43.0,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T08:00:00,19.1,120,40.7,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T08:15:00,20.4,176,37.9,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T08:30:00,21.8,231,35.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T08:45:00,23.1,232,33.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T09:00:00,23.9,320,31.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T09:15:00,25.2,363,29.4,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T09:30:00,26.4,410,27.6,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T09:45:00,27.4,420,26.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T10:00:00,28.0,401,26.2,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T10:15:00,28.4,526,25.9,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T10:30:00,29.3,494,25.2,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T10:45:00,29.8,482,24.7,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T11:00:00,30.9,622,24.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T11:15:00,31.9,563,22.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T11:30:00,32.1,618,23.0,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T11:45:00,32.0,581,23.3,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T12:00:00,32.3,355,23.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T12:15:00,32.1,554,24.9,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T12:30:00,32.9,676,23.3,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T12:45:00,33.8,763,21.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T13:00:00,34.7,758,20.8,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T13:15:00,35.6,767,19.6,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T13:30:00,35.6,655,20.3,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T13:45:00,35.5,674,19.8,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T14:00:00,35.8,639,17.5,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T14:15:00,35.7,603,17.6,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T14:30:00,35.3,617,17.8,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T14:45:00,35.6,600,17.1,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T15:00:00,36.0,560,16.8,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T15:15:00,35.8,531,16.9,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T15:30:00,35.9,493,17.1,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T15:45:00,35.9,450,16.7,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T16:00:00,36.0,402,16.5,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T16:15:00,35.9,344,16.9,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T16:30:00,35.5,281,17.4,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T16:45:00,35.1,274,18.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T17:00:00,34.9,214,18.7,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T17:15:00,34.3,165,19.0,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T17:30:00,32.7,83,20.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T17:45:00,31.2,66,23.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T18:00:00,30.2,20,24.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T18:15:00,29.2,4,27.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T18:30:00,28.3,2,26.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T18:45:00,28.3,1,25.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T19:00:00,28.3,1,24.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T19:15:00,28.1,1,25.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T19:30:00,27.7,1,26.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T19:45:00,27.3,1,26.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T20:00:00,27.4,1,25.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T20:15:00,27.0,1,26.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T20:30:00,26.8,1,26.5,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T20:45:00,26.6,1,25.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T21:00:00,25.9,1,26.0,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T21:15:00,25.6,1,26.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T21:30:00,25.4,1,27.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T21:45:00,25.0,1,26.8,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T22:00:00,24.9,1,26.9,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T22:15:00,25.5,1,26.9,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T22:30:00,25.5,1,27.9,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T22:45:00,25.1,1,27.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T23:00:00,24.7,1,28.6,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T23:15:00,24.4,2,29.4,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T23:30:00,23.8,2,31.3,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-23T23:45:00,23.4,2,31.6,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T00:00:00,23.1,1,30.7,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T00:15:00,23.4,1,28.5,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T00:30:00,23.7,1,28.9,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T00:45:00,23.6,1,29.3,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T01:00:00,23.4,1,30.2,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T01:15:00,23.2,1,31.8,1.944444444
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T01:30:00,22.8,1,33.6,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T01:45:00,22.3,1,35.6,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T02:00:00,21.9,1,37.4,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T02:15:00,21.6,1,38.7,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T02:30:00,21.6,1,39.3,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T02:45:00,21.7,1,39.3,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T03:00:00,21.5,1,39.6,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T03:15:00,21.5,1,40.0,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T03:30:00,21.6,1,39.9,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T03:45:00,21.7,1,38.7,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T04:00:00,21.9,1,37.7,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T04:15:00,22.0,1,37.5,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T04:30:00,22.1,1,38.0,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T04:45:00,22.3,1,38.4,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T05:00:00,22.4,1,38.6,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T05:15:00,22.5,1,38.2,0.277777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T05:30:00,22.4,1,37.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T05:45:00,22.1,1,37.6,1.111111111
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T06:00:00,22.2,1,36.8,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T06:15:00,22.1,1,36.6,1.944444444
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T06:30:00,21.8,1,36.8,1.944444444
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T06:45:00,21.6,1,36.9,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T07:00:00,21.4,2,37.1,1.666666667
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T07:15:00,21.5,8,37.2,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T07:30:00,21.7,31,36.6,1.944444444
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T07:45:00,22.1,70,35.6,1.944444444
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T08:00:00,22.3,72,35.2,2.5
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T08:15:00,22.5,104,34.5,2.777777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T08:30:00,22.7,97,34.2,1.666666667
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T08:45:00,23.4,263,33.9,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T09:00:00,24.5,223,32.6,1.388888889
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T09:15:00,25.2,305,31.5,2.5
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T09:30:00,26.1,322,30.4,2.5
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T09:45:00,27.0,395,29.3,2.777777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T10:00:00,27.7,321,28.5,2.777777778
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T10:15:00,28.2,418,28.5,2.5
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T10:30:00,28.7,389,28.5,2.5
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T10:45:00,29.2,442,28.3,2.5
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T11:00:00,30.0,450,27.4,1.666666667
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T11:15:00,30.3,426,27.1,0.833333333
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T11:30:00,30.7,357,26.8,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T11:45:00,30.9,386,26.7,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T12:00:00,31.3,411,27.1,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T12:15:00,31.7,638,27.2,0.0
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T12:30:00,32.2,462,26.8,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T12:45:00,32.5,562,26.5,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T13:00:00,32.6,524,26.0,0.555555556
AFS_ASU_Fall2016_KA32_seedtrain,2016-10-24T13:15:00,32.7,437,26.3,0.555555556
