datetime,experimentid,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l
2018-05-10T04:34:00,Spring2018_SOT_26BAM_LRB0401,8.04,14.9,2.50937,0.51
2018-05-10T04:49:00,Spring2018_SOT_26BAM_LRB0401,8.05,14.7,2.50937,0.54
2018-05-10T05:04:00,Spring2018_SOT_26BAM_LRB0401,8.06,14.4,2.50937,0.5
2018-05-10T05:19:00,Spring2018_SOT_26BAM_LRB0401,8.06,14.2,3.649898,0.54
2018-05-10T05:34:00,Spring2018_SOT_26BAM_LRB0401,8.07,14.1,14.32589,0.51
2018-05-10T05:49:00,Spring2018_SOT_26BAM_LRB0401,8.08,13.9,42.3391,0.51
2018-05-10T06:04:00,Spring2018_SOT_26BAM_LRB0401,8.12,13.8,103.7033,0.52
2018-05-10T06:19:00,Spring2018_SOT_26BAM_LRB0401,8.16,13.7,195.1338,0.54
2018-05-10T06:34:00,Spring2018_SOT_26BAM_LRB0401,8.22,13.7,288.3435,0.61
2018-05-10T06:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,13.8,387.7126,0.6
2018-05-10T07:04:00,Spring2018_SOT_26BAM_LRB0401,7.97,13.9,493.6515,0.76
2018-05-10T07:19:00,Spring2018_SOT_26BAM_LRB0401,7.97,14.3,604.4265,0.72
2018-05-10T07:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,14.7,712.829,0.81
2018-05-10T07:49:00,Spring2018_SOT_26BAM_LRB0401,7.95,15.3,822.6005,0.81
2018-05-10T08:04:00,Spring2018_SOT_26BAM_LRB0401,8.02,16.0,931.5961,0.73
2018-05-10T08:19:00,Spring2018_SOT_26BAM_LRB0401,7.91,18.0,1038.63,0.56
2018-05-10T08:34:00,Spring2018_SOT_26BAM_LRB0401,7.98,18.8,1141.193,0.69
2018-05-10T08:49:00,Spring2018_SOT_26BAM_LRB0401,7.98,19.6,1240.836,0.7
2018-05-10T09:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,20.5,1334.821,0.7
2018-05-10T09:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,21.5,1422.875,0.62
2018-05-10T09:34:00,Spring2018_SOT_26BAM_LRB0401,8.01,22.6,1507.736,0.64
2018-05-10T09:49:00,Spring2018_SOT_26BAM_LRB0401,7.97,23.7,1582.514,0.7
2018-05-10T10:04:00,Spring2018_SOT_26BAM_LRB0401,7.94,24.9,1650.402,0.65
2018-05-10T10:19:00,Spring2018_SOT_26BAM_LRB0401,7.96,26.0,1723.081,0.57
2018-05-10T10:34:00,Spring2018_SOT_26BAM_LRB0401,7.98,27.0,1781.617,0.55
2018-05-10T10:49:00,Spring2018_SOT_26BAM_LRB0401,7.98,27.9,1837.917,0.59
2018-05-10T11:04:00,Spring2018_SOT_26BAM_LRB0401,8.0,28.9,1883.906,0.59
2018-05-10T11:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,29.9,1919.31,0.57
2018-05-10T11:34:00,Spring2018_SOT_26BAM_LRB0401,8.0,30.8,1952.479,0.53
2018-05-10T11:49:00,Spring2018_SOT_26BAM_LRB0401,7.97,31.4,1973.192,0.92
2018-05-10T12:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,31.9,1946.913,0.67
2018-05-10T12:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,32.5,1996.597,0.66
2018-05-10T12:34:00,Spring2018_SOT_26BAM_LRB0401,8.0,33.0,1996.551,0.65
2018-05-10T12:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,33.4,1987.974,0.63
2018-05-10T13:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,33.5,1973.42,0.62
2018-05-10T13:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,33.8,1943.217,0.62
2018-05-10T13:34:00,Spring2018_SOT_26BAM_LRB0401,7.98,33.7,1919.31,0.62
2018-05-10T13:49:00,Spring2018_SOT_26BAM_LRB0401,7.98,33.5,1883.039,0.61
2018-05-10T14:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,33.5,1828.883,0.61
2018-05-10T14:19:00,Spring2018_SOT_26BAM_LRB0401,7.96,33.4,1781.115,0.61
2018-05-10T14:34:00,Spring2018_SOT_26BAM_LRB0401,7.96,33.2,1713.318,0.59
2018-05-10T14:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,32.8,1641.505,0.58
2018-05-10T15:04:00,Spring2018_SOT_26BAM_LRB0401,8.0,32.9,1565.405,0.58
2018-05-10T15:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,32.9,1480.818,0.55
2018-05-10T15:34:00,Spring2018_SOT_26BAM_LRB0401,7.97,32.9,1400.474,0.53
2018-05-10T15:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,32.7,1306.489,0.55
2018-05-10T16:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,32.5,1172.126,0.57
2018-05-10T16:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,31.6,1108.663,0.58
2018-05-10T16:34:00,Spring2018_SOT_26BAM_LRB0401,7.97,31.2,1015.59,0.56
2018-05-10T16:49:00,Spring2018_SOT_26BAM_LRB0401,7.98,30.4,914.1221,0.57
2018-05-10T17:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,30.0,813.9774,0.57
2018-05-10T17:19:00,Spring2018_SOT_26BAM_LRB0401,8.0,29.3,698.0926,0.56
2018-05-10T17:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,28.5,590.1006,0.59
2018-05-10T17:49:00,Spring2018_SOT_26BAM_LRB0401,7.93,27.7,484.6636,0.59
2018-05-10T18:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,27.0,383.1046,0.54
2018-05-10T18:19:00,Spring2018_SOT_26BAM_LRB0401,7.96,26.2,286.7923,0.57
2018-05-10T18:34:00,Spring2018_SOT_26BAM_LRB0401,7.95,25.4,195.0425,0.54
2018-05-10T18:49:00,Spring2018_SOT_26BAM_LRB0401,7.97,24.7,75.69019,0.56
2018-05-10T19:04:00,Spring2018_SOT_26BAM_LRB0401,7.96,24.2,40.8334,0.49
2018-05-10T19:19:00,Spring2018_SOT_26BAM_LRB0401,8.0,23.7,13.82402,0.55
2018-05-10T19:34:00,Spring2018_SOT_26BAM_LRB0401,8.01,23.2,4.060516,0.53
2018-05-10T19:49:00,Spring2018_SOT_26BAM_LRB0401,8.03,22.8,3.148094,0.53
2018-05-10T20:04:00,Spring2018_SOT_26BAM_LRB0401,8.05,22.4,3.148094,0.47
2018-05-10T20:19:00,Spring2018_SOT_26BAM_LRB0401,8.07,22.0,3.102361,0.5
2018-05-10T20:34:00,Spring2018_SOT_26BAM_LRB0401,8.08,21.7,3.056767,0.49
2018-05-10T20:49:00,Spring2018_SOT_26BAM_LRB0401,8.09,21.5,3.056767,0.5
2018-05-10T21:04:00,Spring2018_SOT_26BAM_LRB0401,8.11,21.1,3.011174,0.49
2018-05-10T21:19:00,Spring2018_SOT_26BAM_LRB0401,8.12,20.8,2.965511,0.5
2018-05-10T21:34:00,Spring2018_SOT_26BAM_LRB0401,8.13,20.6,2.965511,0.52
2018-05-10T21:49:00,Spring2018_SOT_26BAM_LRB0401,8.14,20.4,2.965511,0.5
2018-05-10T22:04:00,Spring2018_SOT_26BAM_LRB0401,8.15,20.2,2.919918,0.52
2018-05-10T22:19:00,Spring2018_SOT_26BAM_LRB0401,8.16,19.8,2.919918,0.51
2018-05-10T22:34:00,Spring2018_SOT_26BAM_LRB0401,8.17,19.6,2.874255,0.54
2018-05-10T22:49:00,Spring2018_SOT_26BAM_LRB0401,8.19,19.4,2.874255,0.5
2018-05-10T23:04:00,Spring2018_SOT_26BAM_LRB0401,8.2,19.1,2.874255,0.44
2018-05-10T23:19:00,Spring2018_SOT_26BAM_LRB0401,8.2,18.9,2.874255,0.55
2018-05-10T23:34:00,Spring2018_SOT_26BAM_LRB0401,8.21,18.7,2.874255,0.59
2018-05-10T23:49:00,Spring2018_SOT_26BAM_LRB0401,8.22,18.5,2.828662,0.54
2018-05-11T00:04:00,Spring2018_SOT_26BAM_LRB0401,8.22,18.3,2.783069,0.54
2018-05-11T00:19:00,Spring2018_SOT_26BAM_LRB0401,8.22,18.1,2.783069,0.56
2018-05-11T00:34:00,Spring2018_SOT_26BAM_LRB0401,8.23,17.9,2.783069,0.54
2018-05-11T00:49:00,Spring2018_SOT_26BAM_LRB0401,8.23,17.5,2.783069,0.52
2018-05-11T01:04:00,Spring2018_SOT_26BAM_LRB0401,8.24,17.1,2.783069,0.52
2018-05-11T01:19:00,Spring2018_SOT_26BAM_LRB0401,8.24,16.9,2.783069,0.55
2018-05-11T01:34:00,Spring2018_SOT_26BAM_LRB0401,8.25,16.7,2.783069,0.59
2018-05-11T01:49:00,Spring2018_SOT_26BAM_LRB0401,8.25,16.5,2.783069,0.47
2018-05-11T02:04:00,Spring2018_SOT_26BAM_LRB0401,8.24,16.3,2.737406,0.55
2018-05-11T02:19:00,Spring2018_SOT_26BAM_LRB0401,8.25,16.0,2.737406,0.52
2018-05-11T02:34:00,Spring2018_SOT_26BAM_LRB0401,8.25,15.8,2.737406,0.53
2018-05-11T02:49:00,Spring2018_SOT_26BAM_LRB0401,8.24,15.5,2.691813,0.56
2018-05-11T03:04:00,Spring2018_SOT_26BAM_LRB0401,8.25,15.4,2.691813,0.49
2018-05-11T03:19:00,Spring2018_SOT_26BAM_LRB0401,8.24,15.1,2.691813,0.54
2018-05-11T03:34:00,Spring2018_SOT_26BAM_LRB0401,8.26,14.8,2.600557,0.58
2018-05-11T03:49:00,Spring2018_SOT_26BAM_LRB0401,8.24,14.6,2.600557,0.59
2018-05-11T04:04:00,Spring2018_SOT_26BAM_LRB0401,8.24,14.5,2.64622,0.57
2018-05-11T04:19:00,Spring2018_SOT_26BAM_LRB0401,8.24,14.2,2.600557,0.55
2018-05-11T04:34:00,Spring2018_SOT_26BAM_LRB0401,8.23,14.1,2.64622,0.59
2018-05-11T04:49:00,Spring2018_SOT_26BAM_LRB0401,8.23,14.0,2.600557,0.58
2018-05-11T05:04:00,Spring2018_SOT_26BAM_LRB0401,8.23,13.8,2.691813,0.51
2018-05-11T05:19:00,Spring2018_SOT_26BAM_LRB0401,8.22,13.7,3.741154,0.56
2018-05-11T05:34:00,Spring2018_SOT_26BAM_LRB0401,8.22,13.6,13.55032,0.57
2018-05-11T05:49:00,Spring2018_SOT_26BAM_LRB0401,8.23,13.4,38.73479,0.52
2018-05-11T06:04:00,Spring2018_SOT_26BAM_LRB0401,8.25,13.3,67.11288,0.51
2018-05-11T06:19:00,Spring2018_SOT_26BAM_LRB0401,8.28,13.3,78.83821,0.47
2018-05-11T06:34:00,Spring2018_SOT_26BAM_LRB0401,8.35,13.2,306.5932,0.56
2018-05-11T06:49:00,Spring2018_SOT_26BAM_LRB0401,7.97,13.5,404.5479,0.54
2018-05-11T07:04:00,Spring2018_SOT_26BAM_LRB0401,7.97,13.8,502.092,0.62
2018-05-11T07:19:00,Spring2018_SOT_26BAM_LRB0401,7.97,14.1,606.7076,0.6
2018-05-11T07:34:00,Spring2018_SOT_26BAM_LRB0401,7.97,16.8,714.3804,0.68
2018-05-11T07:49:00,Spring2018_SOT_26BAM_LRB0401,7.88,17.3,822.9654,0.67
2018-05-11T08:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,17.8,932.7367,0.67
2018-05-11T08:19:00,Spring2018_SOT_26BAM_LRB0401,7.66,18.5,1034.934,0.67
2018-05-11T08:34:00,Spring2018_SOT_26BAM_LRB0401,7.95,24.8,1139.413,0.62
2018-05-11T08:49:00,Spring2018_SOT_26BAM_LRB0401,7.96,24.4,1238.509,0.76
2018-05-11T09:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,25.1,1332.905,0.74
2018-05-11T09:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,25.7,1424.7,0.73
2018-05-11T09:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,25.9,1507.873,0.73
2018-05-11T09:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,26.2,1587.487,0.67
2018-05-11T10:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,26.4,1660.029,0.62
2018-05-11T10:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,26.7,1725.636,0.57
2018-05-11T10:34:00,Spring2018_SOT_26BAM_LRB0401,8.0,27.2,1783.852,0.63
2018-05-11T10:49:00,Spring2018_SOT_26BAM_LRB0401,8.0,27.8,1830.799,0.62
2018-05-11T11:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,28.4,1875.83,0.6
2018-05-11T11:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,28.9,1905.76,0.6
2018-05-11T11:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,29.2,1923.644,0.59
2018-05-11T11:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,29.6,1951.475,0.57
2018-05-11T12:04:00,Spring2018_SOT_26BAM_LRB0401,8.0,29.7,1980.674,0.58
2018-05-11T12:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,29.8,1963.383,0.56
2018-05-11T12:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,30.1,1978.803,0.54
2018-05-11T12:49:00,Spring2018_SOT_26BAM_LRB0401,7.97,30.3,1957.178,0.59
2018-05-11T13:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,30.5,1955.353,0.57
2018-05-11T13:19:00,Spring2018_SOT_26BAM_LRB0401,8.0,30.5,1914.383,0.56
2018-05-11T13:34:00,Spring2018_SOT_26BAM_LRB0401,8.0,30.5,1888.559,0.58
2018-05-11T13:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,30.4,1840.517,0.54
2018-05-11T14:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,30.2,1777.967,0.55
2018-05-11T14:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,30.0,1748.494,0.53
2018-05-11T14:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,29.8,1713.865,0.56
2018-05-11T14:49:00,Spring2018_SOT_26BAM_LRB0401,7.98,29.6,1511.979,0.53
2018-05-11T15:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,29.1,1606.922,0.53
2018-05-11T15:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,29.0,1468.864,0.5
2018-05-11T15:34:00,Spring2018_SOT_26BAM_LRB0401,8.0,28.7,1379.031,0.51
2018-05-11T16:04:00,Spring2018_SOT_26BAM_LRB0401,7.97,27.8,1068.787,0.52
2018-05-11T16:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,27.2,902.853,0.53
2018-05-11T16:34:00,Spring2018_SOT_26BAM_LRB0401,8.0,26.7,817.308,0.53
2018-05-11T16:49:00,Spring2018_SOT_26BAM_LRB0401,7.97,26.1,711.5972,0.54
2018-05-11T17:04:00,Spring2018_SOT_26BAM_LRB0401,7.96,25.5,641.7926,0.53
2018-05-11T17:19:00,Spring2018_SOT_26BAM_LRB0401,7.97,24.8,435.9828,0.62
2018-05-11T17:34:00,Spring2018_SOT_26BAM_LRB0401,7.96,24.1,346.5598,0.54
2018-05-11T17:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,23.4,303.0345,0.52
2018-05-11T18:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,22.7,221.2763,0.51
2018-05-11T18:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,22.0,186.7846,0.48
2018-05-11T18:34:00,Spring2018_SOT_26BAM_LRB0401,7.97,21.4,158.6802,0.5
2018-05-11T18:49:00,Spring2018_SOT_26BAM_LRB0401,7.96,21.0,77.65195,0.5
2018-05-11T19:04:00,Spring2018_SOT_26BAM_LRB0401,7.97,20.5,29.29058,0.45
2018-05-11T19:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,20.1,10.08286,0.47
2018-05-11T19:34:00,Spring2018_SOT_26BAM_LRB0401,8.03,19.6,3.96926,0.48
2018-05-11T19:49:00,Spring2018_SOT_26BAM_LRB0401,8.05,19.2,3.056767,0.49
2018-05-11T20:04:00,Spring2018_SOT_26BAM_LRB0401,8.08,19.0,3.011174,0.48
2018-05-11T20:19:00,Spring2018_SOT_26BAM_LRB0401,8.1,18.8,2.965511,0.47
2018-05-11T20:34:00,Spring2018_SOT_26BAM_LRB0401,8.11,18.6,2.919918,0.48
2018-05-11T21:04:00,Spring2018_SOT_26BAM_LRB0401,8.14,18.2,2.965511,0.46
2018-05-11T21:19:00,Spring2018_SOT_26BAM_LRB0401,8.14,17.9,2.965511,0.46
2018-05-11T21:34:00,Spring2018_SOT_26BAM_LRB0401,8.16,17.6,2.919918,0.5
2018-05-11T21:49:00,Spring2018_SOT_26BAM_LRB0401,8.17,17.3,2.874255,0.45
2018-05-11T22:04:00,Spring2018_SOT_26BAM_LRB0401,8.17,17.0,2.874255,0.49
2018-05-11T22:19:00,Spring2018_SOT_26BAM_LRB0401,8.18,16.7,2.828662,0.47
2018-05-11T22:34:00,Spring2018_SOT_26BAM_LRB0401,8.19,16.3,2.828662,0.51
2018-05-11T22:49:00,Spring2018_SOT_26BAM_LRB0401,8.2,16.1,2.783069,0.45
2018-05-11T23:04:00,Spring2018_SOT_26BAM_LRB0401,8.21,15.8,2.783069,0.48
2018-05-11T23:19:00,Spring2018_SOT_26BAM_LRB0401,8.21,15.6,2.783069,0.48
2018-05-11T23:34:00,Spring2018_SOT_26BAM_LRB0401,8.2,15.4,2.783069,0.47
2018-05-11T23:49:00,Spring2018_SOT_26BAM_LRB0401,8.2,15.3,2.737406,0.45
2018-05-12T00:04:00,Spring2018_SOT_26BAM_LRB0401,8.21,15.1,2.737406,0.5
2018-05-12T00:19:00,Spring2018_SOT_26BAM_LRB0401,8.18,14.9,2.737406,0.47
2018-05-12T00:34:00,Spring2018_SOT_26BAM_LRB0401,8.19,14.8,2.691813,0.47
2018-05-12T00:49:00,Spring2018_SOT_26BAM_LRB0401,8.18,14.6,2.691813,0.48
2018-05-12T01:04:00,Spring2018_SOT_26BAM_LRB0401,8.17,14.5,2.691813,0.43
2018-05-12T01:19:00,Spring2018_SOT_26BAM_LRB0401,8.16,14.5,2.691813,0.51
2018-05-12T01:34:00,Spring2018_SOT_26BAM_LRB0401,8.14,14.4,2.691813,0.52
2018-05-12T01:49:00,Spring2018_SOT_26BAM_LRB0401,8.12,14.3,2.691813,0.43
2018-05-12T02:04:00,Spring2018_SOT_26BAM_LRB0401,8.12,14.3,2.600557,0.52
2018-05-12T02:34:00,Spring2018_SOT_26BAM_LRB0401,8.1,14.1,2.600557,0.46
2018-05-12T02:49:00,Spring2018_SOT_26BAM_LRB0401,8.1,14.0,2.600557,0.49
2018-05-12T03:04:00,Spring2018_SOT_26BAM_LRB0401,8.09,13.8,2.600557,0.47
2018-05-12T03:19:00,Spring2018_SOT_26BAM_LRB0401,8.09,13.7,2.554964,0.46
2018-05-12T03:34:00,Spring2018_SOT_26BAM_LRB0401,8.1,13.6,2.554964,0.5
2018-05-12T03:49:00,Spring2018_SOT_26BAM_LRB0401,8.1,13.5,2.50937,0.45
2018-05-12T04:04:00,Spring2018_SOT_26BAM_LRB0401,8.11,13.5,2.50937,0.44
2018-05-12T04:19:00,Spring2018_SOT_26BAM_LRB0401,8.11,13.2,2.50937,0.49
2018-05-12T04:34:00,Spring2018_SOT_26BAM_LRB0401,8.11,13.3,2.50937,0.49
2018-05-12T04:49:00,Spring2018_SOT_26BAM_LRB0401,8.12,13.1,2.463637,0.58
2018-05-12T05:04:00,Spring2018_SOT_26BAM_LRB0401,8.12,13.0,2.50937,0.55
2018-05-12T05:19:00,Spring2018_SOT_26BAM_LRB0401,8.13,13.0,3.649898,0.55
2018-05-12T05:34:00,Spring2018_SOT_26BAM_LRB0401,8.14,12.9,14.14345,0.51
2018-05-12T05:49:00,Spring2018_SOT_26BAM_LRB0401,8.16,12.8,46.39954,0.56
2018-05-12T06:04:00,Spring2018_SOT_26BAM_LRB0401,8.16,15.7,104.342,0.47
2018-05-12T06:19:00,Spring2018_SOT_26BAM_LRB0401,8.19,15.6,191.347,0.59
2018-05-12T06:49:00,Spring2018_SOT_26BAM_LRB0401,7.95,15.8,394.1455,0.62
2018-05-12T07:04:00,Spring2018_SOT_26BAM_LRB0401,7.96,15.7,501.8182,0.68
2018-05-12T07:34:00,Spring2018_SOT_26BAM_LRB0401,7.98,16.1,721.8626,0.59
2018-05-12T07:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,16.4,830.6758,0.68
2018-05-12T08:04:00,Spring2018_SOT_26BAM_LRB0401,7.97,16.8,933.2386,0.64
2018-05-12T08:19:00,Spring2018_SOT_26BAM_LRB0401,7.96,17.2,1035.892,0.66
2018-05-12T08:34:00,Spring2018_SOT_26BAM_LRB0401,7.97,17.8,1139.094,0.59
2018-05-12T08:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,18.4,1239.695,0.64
2018-05-12T09:04:00,Spring2018_SOT_26BAM_LRB0401,8.0,19.0,1315.02,0.64
2018-05-12T09:19:00,Spring2018_SOT_26BAM_LRB0401,7.97,19.6,1405.903,0.58
2018-05-12T09:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,20.2,1502.352,0.6
2018-05-12T09:49:00,Spring2018_SOT_26BAM_LRB0401,8.0,20.8,1567.594,0.62
2018-05-12T10:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,22.2,1697.258,0.63
2018-05-12T10:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,22.8,1778.241,0.61
2018-05-12T11:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,24.4,1872.363,0.6
2018-05-12T11:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,24.9,1922.504,0.6
2018-05-12T11:34:00,Spring2018_SOT_26BAM_LRB0401,7.97,25.6,1958.912,0.66
2018-05-12T11:49:00,Spring2018_SOT_26BAM_LRB0401,8.0,25.7,1977.481,0.61
2018-05-12T12:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,26.1,1985.282,0.65
2018-05-12T12:19:00,Spring2018_SOT_26BAM_LRB0401,8.0,26.8,1989.753,0.62
2018-05-12T12:34:00,Spring2018_SOT_26BAM_LRB0401,7.99,27.4,1992.035,0.62
2018-05-12T12:49:00,Spring2018_SOT_26BAM_LRB0401,7.98,27.7,1967.717,0.62
2018-05-12T13:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,27.8,1962.972,0.63
2018-05-12T13:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,28.0,1936.556,0.61
2018-05-12T13:34:00,Spring2018_SOT_26BAM_LRB0401,7.97,28.1,1906.444,0.61
2018-05-12T13:49:00,Spring2018_SOT_26BAM_LRB0401,8.01,28.3,1868.576,0.66
2018-05-12T14:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,28.3,1829.385,0.67
2018-05-12T14:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,28.2,1771.853,0.61
2018-05-12T14:34:00,Spring2018_SOT_26BAM_LRB0401,8.0,28.1,1713.318,0.6
2018-05-12T14:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,28.0,1643.376,0.62
2018-05-12T15:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,27.9,1571.107,0.57
2018-05-12T15:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,27.8,1488.209,0.59
2018-05-12T15:34:00,Spring2018_SOT_26BAM_LRB0401,7.97,27.7,1404.078,0.62
2018-05-12T15:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,27.5,1309.545,0.63
2018-05-12T16:04:00,Spring2018_SOT_26BAM_LRB0401,7.98,27.2,1221.491,0.69
2018-05-12T16:19:00,Spring2018_SOT_26BAM_LRB0401,7.97,26.8,1124.631,0.65
2018-05-12T16:34:00,Spring2018_SOT_26BAM_LRB0401,7.98,26.5,1015.818,0.63
2018-05-12T16:49:00,Spring2018_SOT_26BAM_LRB0401,7.97,26.3,916.1295,0.64
2018-05-12T17:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,25.4,699.2788,0.62
2018-05-12T17:34:00,Spring2018_SOT_26BAM_LRB0401,7.96,24.9,592.108,0.59
2018-05-12T17:49:00,Spring2018_SOT_26BAM_LRB0401,7.94,24.2,481.6068,0.58
2018-05-12T18:04:00,Spring2018_SOT_26BAM_LRB0401,7.95,23.4,374.7554,0.6
2018-05-12T18:19:00,Spring2018_SOT_26BAM_LRB0401,7.98,22.6,275.5232,0.59
2018-05-12T18:34:00,Spring2018_SOT_26BAM_LRB0401,7.98,21.9,186.8302,0.58
2018-05-12T18:49:00,Spring2018_SOT_26BAM_LRB0401,7.99,21.3,79.79637,0.51
2018-05-12T19:04:00,Spring2018_SOT_26BAM_LRB0401,7.99,20.6,41.83715,0.54
2018-05-12T19:19:00,Spring2018_SOT_26BAM_LRB0401,7.99,19.8,15.1472,0.51
2018-05-12T19:34:00,Spring2018_SOT_26BAM_LRB0401,8.02,19.2,4.334284,0.53
2018-05-12T19:49:00,Spring2018_SOT_26BAM_LRB0401,8.05,18.6,2.965511,0.44
2018-05-12T20:19:00,Spring2018_SOT_26BAM_LRB0401,8.1,17.7,2.783069,0.45
2018-05-12T20:34:00,Spring2018_SOT_26BAM_LRB0401,8.1,17.3,2.783069,0.53
2018-05-12T20:49:00,Spring2018_SOT_26BAM_LRB0401,8.13,16.7,2.783069,0.56
2018-05-12T21:04:00,Spring2018_SOT_26BAM_LRB0401,8.15,16.1,2.783069,0.46
2018-05-12T21:19:00,Spring2018_SOT_26BAM_LRB0401,8.16,15.5,2.691813,0.56
2018-05-12T21:34:00,Spring2018_SOT_26BAM_LRB0401,8.18,15.0,2.691813,0.46
2018-05-12T21:49:00,Spring2018_SOT_26BAM_LRB0401,8.19,14.7,2.691813,0.44
2018-05-12T22:04:00,Spring2018_SOT_26BAM_LRB0401,8.2,14.4,2.691813,0.48
2018-05-12T22:19:00,Spring2018_SOT_26BAM_LRB0401,8.21,14.0,2.691813,0.49
2018-05-12T22:34:00,Spring2018_SOT_26BAM_LRB0401,8.21,13.7,2.64622,0.51
2018-05-12T22:49:00,Spring2018_SOT_26BAM_LRB0401,8.21,13.4,2.600557,0.48
2018-05-12T23:04:00,Spring2018_SOT_26BAM_LRB0401,8.22,13.2,2.600557,0.46
2018-05-12T23:19:00,Spring2018_SOT_26BAM_LRB0401,8.22,13.1,2.600557,0.47
2018-05-12T23:34:00,Spring2018_SOT_26BAM_LRB0401,8.21,12.9,2.554964,0.46
2018-05-12T23:49:00,Spring2018_SOT_26BAM_LRB0401,8.22,12.7,2.50937,0.42
2018-05-13T00:04:00,Spring2018_SOT_26BAM_LRB0401,8.22,12.6,2.50937,0.49
2018-05-13T00:34:00,Spring2018_SOT_26BAM_LRB0401,8.21,12.3,2.50937,0.49
2018-05-13T00:49:00,Spring2018_SOT_26BAM_LRB0401,8.22,12.1,2.463637,0.51
2018-05-13T01:04:00,Spring2018_SOT_26BAM_LRB0401,8.22,11.9,2.463637,0.53
2018-05-13T01:19:00,Spring2018_SOT_26BAM_LRB0401,8.22,11.7,2.418044,0.51
2018-05-13T01:34:00,Spring2018_SOT_26BAM_LRB0401,8.21,11.5,2.418044,0.53
2018-05-13T01:49:00,Spring2018_SOT_26BAM_LRB0401,8.22,11.4,2.418044,0.49
2018-05-13T02:04:00,Spring2018_SOT_26BAM_LRB0401,8.21,11.3,2.418044,0.48
2018-05-13T02:19:00,Spring2018_SOT_26BAM_LRB0401,8.21,11.2,2.326788,0.49
2018-05-13T02:34:00,Spring2018_SOT_26BAM_LRB0401,8.21,11.1,2.372381,0.44
2018-05-13T02:49:00,Spring2018_SOT_26BAM_LRB0401,8.21,10.9,2.326788,0.5
2018-05-13T03:04:00,Spring2018_SOT_26BAM_LRB0401,8.21,10.8,2.326788,0.42
