datetime,experimentid_x,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s
2018-06-02 00:30:00,Spring2018_SOT_26BAM_LRB0401,7.61,34.6,2.783069,2.22,25.19,1,19.0,0.5
2018-06-02 00:45:00,Spring2018_SOT_26BAM_LRB0401,7.59,34.3,2.783069,2.23,25.19,1,19.3,0.0
2018-06-02 01:00:00,Spring2018_SOT_26BAM_LRB0401,7.56,34.3,2.783069,2.24,25.48,1,19.0,0.0
2018-06-02 01:15:00,Spring2018_SOT_26BAM_LRB0401,7.57,34.3,2.783069,2.25,25.48,1,19.0,0.0
2018-06-02 01:30:00,Spring2018_SOT_26BAM_LRB0401,7.49,34.2,2.783069,2.27,25.16,1,19.7,0.0
2018-06-02 01:45:00,Spring2018_SOT_26BAM_LRB0401,7.48,34.0,2.737406,2.28,24.39,1,20.1,0.0
2018-06-02 02:00:00,Spring2018_SOT_26BAM_LRB0401,7.48,34.0,2.737406,2.31,24.12,1,19.9,0.0
2018-06-02 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.5,33.9,2.691813,2.36,23.33,1,20.6,0.0
2018-06-02 02:30:00,Spring2018_SOT_26BAM_LRB0401,7.51,33.6,2.691813,2.38,23.28,1,19.5,0.0
2018-06-02 02:45:00,Spring2018_SOT_26BAM_LRB0401,7.5,33.4,2.691813,2.44,22.92,1,19.3,0.0
2018-06-02 03:00:00,Spring2018_SOT_26BAM_LRB0401,7.51,33.2,2.691813,2.47,22.66,1,19.2,0.0
2018-06-02 03:15:00,Spring2018_SOT_26BAM_LRB0401,7.51,33.2,2.691813,2.5,22.63,1,18.9,0.0
2018-06-02 03:30:00,Spring2018_SOT_26BAM_LRB0401,7.5,33.1,2.64622,2.53,22.54,1,18.5,0.0
2018-06-02 03:45:00,Spring2018_SOT_26BAM_LRB0401,7.5,33.0,2.64622,2.57,22.66,1,15.6,0.5
2018-06-02 04:15:00,Spring2018_SOT_26BAM_LRB0401,7.53,32.2,2.64622,2.7,22.44,1,15.8,1.0
2018-06-02 04:30:00,Spring2018_SOT_26BAM_LRB0401,7.53,32.0,2.64622,2.73,21.99,1,15.3,0.5
2018-06-02 04:45:00,Spring2018_SOT_26BAM_LRB0401,7.53,31.9,2.691813,2.75,22.32,1,14.8,1.0
2018-06-02 05:00:00,Spring2018_SOT_26BAM_LRB0401,7.53,31.6,2.965511,2.76,22.13,1,15.7,1.5
2018-06-02 05:15:00,Spring2018_SOT_26BAM_LRB0401,7.52,31.3,7.847263,2.81,21.7,2,16.4,0.5
2018-06-02 05:30:00,Spring2018_SOT_26BAM_LRB0401,7.52,31.1,28.92555,2.9,21.58,12,17.3,0.5
2018-06-02 05:45:00,Spring2018_SOT_26BAM_LRB0401,7.53,31.1,68.8466,3.07,21.32,46,15.8,0.5
2018-06-02 06:00:00,Spring2018_SOT_26BAM_LRB0401,7.56,31.1,138.195,3.33,21.94,86,15.3,0.5
2018-06-02 16:30:00,Spring2018_SOT_26BAM_LRB0401,7.99,45.0,1078.14,16.44,39.74,543,4.6,1.5
2018-06-02 16:45:00,Spring2018_SOT_26BAM_LRB0401,7.97,45.0,982.3756,15.46,39.94,497,4.8,0.5
2018-06-02 17:00:00,Spring2018_SOT_26BAM_LRB0401,7.98,45.0,859.6927,14.61,40.03,447,4.2,0.5
2018-06-02 17:15:00,Spring2018_SOT_26BAM_LRB0401,7.97,45.0,785.0062,13.5,39.21,392,4.4,1.0
2018-06-02 17:30:00,Spring2018_SOT_26BAM_LRB0401,7.83,44.7,671.8587,12.34,38.95,334,5.2,2.0
2018-06-02 17:45:00,Spring2018_SOT_26BAM_LRB0401,7.88,44.3,569.296,11.07,39.12,286,4.8,1.5
2018-06-02 18:00:00,Spring2018_SOT_26BAM_LRB0401,7.9,43.8,461.4409,9.85,38.9,233,4.9,1.5
2018-06-02 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.88,43.3,358.9695,8.71,38.59,181,4.9,0.5
2018-06-02 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.87,42.7,265.4403,7.56,38.23,46,5.2,1.0
2018-06-02 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.93,42.2,180.4429,6.44,37.92,53,5.4,1.0
2018-06-02 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.89,41.8,82.12315,5.53,37.56,52,5.8,1.0
2018-06-02 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.75,41.4,46.35395,4.79,36.99,22,6.0,0.0
2018-06-02 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.77,41.1,18.43207,4.15,35.45,6,8.1,0.0
2018-06-02 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.77,40.9,5.292369,3.53,34.65,1,8.7,0.0
2018-06-02 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.73,40.8,3.330536,3.01,33.89,1,9.6,0.0
2018-06-02 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.76,40.6,3.193687,2.63,34.39,1,8.9,0.0
2018-06-02 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.48,40.4,3.148094,2.36,33.89,1,9.3,0.0
2018-06-02 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.46,40.2,3.148094,2.16,33.44,1,9.3,0.0
2018-06-02 21:00:00,Spring2018_SOT_26BAM_LRB0401,7.45,39.1,3.148094,2.09,32.72,1,9.8,0.0
2018-06-03 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.4,37.4,2.737406,2.04,24.29,1,18.7,0.0
2018-06-03 02:30:00,Spring2018_SOT_26BAM_LRB0401,7.41,36.8,2.691813,2.12,24.27,1,18.6,0.0
2018-06-03 02:45:00,Spring2018_SOT_26BAM_LRB0401,7.42,38.2,2.691813,2.03,24.15,1,17.5,0.0
2018-06-03 03:30:00,Spring2018_SOT_26BAM_LRB0401,7.44,38.9,2.691813,2.03,22.8,1,17.7,1.0
2018-06-03 03:45:00,Spring2018_SOT_26BAM_LRB0401,7.44,38.7,2.691813,2.06,22.47,1,18.3,1.0
2018-06-03 04:00:00,Spring2018_SOT_26BAM_LRB0401,7.44,37.6,2.691813,2.13,22.73,1,15.9,1.5
2018-06-03 04:15:00,Spring2018_SOT_26BAM_LRB0401,7.45,38.7,2.64622,2.05,22.56,1,15.9,1.0
2018-06-03 04:30:00,Spring2018_SOT_26BAM_LRB0401,7.46,38.6,2.64622,2.06,22.78,1,15.1,1.0
2018-06-03 04:45:00,Spring2018_SOT_26BAM_LRB0401,7.46,38.5,2.64622,2.08,22.54,1,13.7,1.0
2018-06-03 05:00:00,Spring2018_SOT_26BAM_LRB0401,7.46,38.4,3.056767,2.1,22.23,1,13.4,0.0
2018-06-03 05:15:00,Spring2018_SOT_26BAM_LRB0401,7.45,38.2,8.257951,2.13,22.11,3,14.6,1.0
2018-06-03 05:30:00,Spring2018_SOT_26BAM_LRB0401,7.45,38.2,28.60626,2.15,21.65,12,13.1,1.0
2018-06-03 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.96,45.0,373.8429,5.87,40.72,194,2.3,1.0
2018-06-03 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.94,45.0,283.9637,5.2,40.31,36,3.2,0.0
2018-06-03 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.9,45.0,197.5975,4.48,39.71,56,4.2,0.5
2018-06-03 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.88,45.0,88.28236,3.88,39.49,62,3.7,0.0
2018-06-03 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.92,44.3,46.76456,3.56,38.23,23,5.4,0.0
2018-06-03 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.87,45.0,20.25706,2.84,37.59,7,5.1,0.0
2018-06-03 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.8,45.0,5.8855,2.4,36.74,1,6.2,0.0
2018-06-03 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.73,45.0,3.421793,2.05,35.48,1,6.4,0.0
2018-06-03 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.33,24.1,3.011174,3.15,29.69,1,11.4,0.0
2018-06-03 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.32,23.7,3.011174,3.12,30.17,1,11.3,0.0
2018-06-04 00:15:00,Spring2018_SOT_26BAM_LRB0401,7.4,32.5,2.874255,2.11,27.06,1,14.7,0.0
2018-06-04 00:30:00,Spring2018_SOT_26BAM_LRB0401,7.33,33.3,2.874255,2.05,26.4,1,15.6,1.0
2018-06-04 00:45:00,Spring2018_SOT_26BAM_LRB0401,7.3,33.4,2.783069,2.02,26.23,1,14.6,0.5
2018-06-04 01:00:00,Spring2018_SOT_26BAM_LRB0401,7.27,33.4,2.783069,2.05,25.84,1,14.1,0.0
2018-06-04 01:15:00,Spring2018_SOT_26BAM_LRB0401,7.27,33.3,2.783069,2.06,26.16,1,11.9,0.5
2018-06-04 01:30:00,Spring2018_SOT_26BAM_LRB0401,7.17,33.1,2.783069,2.09,25.36,1,12.2,1.0
2018-06-04 01:45:00,Spring2018_SOT_26BAM_LRB0401,7.18,32.9,2.783069,2.13,25.77,1,10.7,1.5
2018-06-04 02:00:00,Spring2018_SOT_26BAM_LRB0401,7.25,33.1,2.783069,2.22,26.52,1,9.0,2.0
2018-06-04 02:15:00,Spring2018_SOT_26BAM_LRB0401,7.25,32.9,2.783069,2.27,25.6,1,9.5,1.5
