time,temperature_2m (°C),relativehumidity_2m (%),precipitation (mm),surface_pressure (hPa),windspeed_10m (km/h),direct_radiation (W/m²),diffuse_radiation (W/m²)
2017-07-11T21:00,8.2,80,0.00,1020.0,12.0,0.0,0.0
2017-07-11T22:00,7.7,83,0.00,1020.0,11.8,0.0,0.0
2017-07-11T23:00,7.3,86,0.00,1019.3,11.8,0.0,0.0
2017-07-12T00:00,7.0,88,0.00,1019.3,12.2,0.0,0.0
2017-07-12T01:00,6.8,89,0.00,1019.2,12.7,0.0,0.0
2017-07-12T02:00,6.7,89,0.00,1019.6,12.8,0.0,0.0
2017-07-12T03:00,7.4,90,0.00,1019.8,13.7,51.0,29.0
2017-07-12T04:00,10.4,81,0.00,1020.2,13.4,190.0,58.0
2017-07-12T05:00,12.8,67,0.00,1020.2,14.4,327.0,72.0
2017-07-12T06:00,14.2,60,0.00,1020.0,18.6,427.0,79.0
2017-07-12T07:00,15.2,58,0.00,1019.6,20.9,479.0,81.0
2017-07-12T08:00,15.9,57,0.00,1019.0,21.5,471.0,79.0
2017-07-12T09:00,16.1,57,0.00,1018.7,21.1,405.0,75.0
2017-07-12T10:00,15.9,59,0.00,1019.0,20.3,289.0,68.0
2017-07-12T11:00,15.1,63,0.00,1018.8,18.2,145.0,52.0
2017-07-12T12:00,13.7,68,0.00,1019.4,17.7,24.0,17.0
2017-07-12T13:00,12.9,72,0.00,1019.6,17.5,0.0,0.0
2017-07-12T14:00,12.4,76,0.00,1020.3,17.0,0.0,0.0
2017-07-12T15:00,12.2,82,0.00,1020.8,16.9,0.0,0.0
2017-07-12T16:00,11.9,85,0.00,1021.5,17.1,0.0,0.0
2017-07-12T17:00,11.6,86,0.00,1021.7,17.6,0.0,0.0
2017-07-12T18:00,11.4,87,0.00,1022.1,17.2,0.0,0.0
2017-07-12T19:00,11.2,88,0.00,1022.0,16.8,0.0,0.0
2017-07-12T20:00,11.0,88,0.00,1022.4,15.8,0.0,0.0
2017-07-12T21:00,10.8,89,0.00,1022.2,15.6,0.0,0.0
2017-07-12T22:00,10.5,90,0.00,1022.0,15.6,0.0,0.0
2017-07-12T23:00,10.1,92,0.00,1021.6,15.7,0.0,0.0
2017-07-13T00:00,10.0,93,0.00,1022.0,16.2,0.0,0.0
2017-07-13T01:00,10.0,93,0.00,1022.4,17.2,0.0,0.0
2017-07-13T02:00,10.0,93,0.00,1022.7,16.2,0.0,0.0
2017-07-13T03:00,11.8,81,0.00,1023.1,17.5,24.0,32.0
2017-07-13T04:00,13.1,74,0.00,1023.5,18.8,112.0,77.0
2017-07-13T05:00,13.8,69,0.00,1023.8,19.7,210.0,121.0
2017-07-13T06:00,14.4,66,0.00,1023.2,20.7,339.0,113.0
2017-07-13T07:00,14.8,63,0.00,1022.8,20.2,424.0,91.0
2017-07-13T08:00,15.1,60,0.00,1021.8,20.1,446.0,86.0
2017-07-13T09:00,15.2,57,0.00,1021.3,20.3,388.0,82.0
2017-07-13T10:00,14.9,57,0.00,1020.5,20.9,275.0,70.0
2017-07-13T11:00,14.3,60,0.00,1020.0,18.7,147.0,51.0
2017-07-13T12:00,13.0,66,0.00,1019.6,16.1,25.0,17.0
2017-07-13T13:00,12.0,70,0.00,1019.3,14.8,0.0,0.0
2017-07-13T14:00,11.5,73,0.00,1019.5,14.7,0.0,0.0
2017-07-13T15:00,11.2,77,0.00,1019.4,15.0,0.0,0.0
2017-07-13T16:00,10.9,79,0.00,1019.2,15.6,0.0,0.0
2017-07-13T17:00,10.6,80,0.00,1018.5,15.4,0.0,0.0
2017-07-13T18:00,10.4,81,0.00,1017.7,14.4,0.0,0.0
2017-07-13T19:00,10.1,82,0.00,1017.1,13.2,0.0,0.0
2017-07-13T20:00,9.8,83,0.00,1016.8,12.9,0.0,0.0
2017-07-13T21:00,9.5,84,0.00,1015.9,12.7,0.0,0.0
2017-07-13T22:00,9.1,85,0.00,1015.5,12.6,0.0,0.0
2017-07-13T23:00,8.8,85,0.00,1014.6,12.3,0.0,0.0
2017-07-14T00:00,8.4,86,0.00,1013.8,12.0,0.0,0.0
2017-07-14T01:00,8.0,87,0.00,1013.6,12.3,0.0,0.0
2017-07-14T02:00,7.6,89,0.00,1013.9,12.6,0.0,1.0
2017-07-14T03:00,8.4,90,0.00,1013.8,13.2,51.0,30.0
2017-07-14T04:00,11.2,82,0.00,1013.9,13.4,191.0,58.0
2017-07-14T05:00,13.2,70,0.00,1013.7,14.7,325.0,74.0
2017-07-14T06:00,14.4,65,0.00,1012.9,9.4,431.0,78.0
2017-07-14T07:00,15.2,62,0.00,1012.2,11.9,478.0,82.0
2017-07-14T08:00,15.7,60,0.00,1011.2,14.1,469.0,82.0
2017-07-14T09:00,15.8,60,0.00,1010.8,14.5,406.0,77.0
2017-07-14T10:00,15.6,61,0.00,1010.8,14.1,291.0,69.0
2017-07-14T11:00,14.8,66,0.00,1010.9,11.2,148.0,52.0
2017-07-14T12:00,13.4,72,0.00,1011.2,10.4,26.0,17.0
2017-07-14T13:00,12.4,77,0.00,1011.6,10.4,0.0,0.0
2017-07-14T14:00,11.7,81,0.00,1012.2,11.2,0.0,0.0
2017-07-14T15:00,11.1,85,0.00,1012.8,12.7,0.0,0.0
2017-07-14T16:00,9.9,90,0.00,1012.8,9.8,0.0,0.0
2017-07-14T17:00,10.8,87,0.00,1012.9,5.7,0.0,0.0
2017-07-14T18:00,11.1,88,0.00,1012.9,5.2,0.0,0.0
2017-07-14T19:00,9.9,93,0.00,1012.8,1.5,0.0,0.0
2017-07-14T20:00,6.4,100,0.00,1013.2,6.5,0.0,0.0
2017-07-14T21:00,6.5,99,0.00,1013.5,7.0,0.0,0.0
2017-07-14T22:00,7.4,97,0.00,1012.9,10.3,0.0,0.0
2017-07-14T23:00,7.8,96,0.10,1013.1,12.3,0.0,0.0
2017-07-15T00:00,8.4,95,0.20,1013.1,12.6,0.0,0.0
2017-07-15T01:00,8.9,94,0.20,1013.3,13.4,0.0,0.0
2017-07-15T02:00,9.4,93,0.10,1014.0,14.3,0.0,0.0
2017-07-15T03:00,10.5,90,0.30,1014.0,15.5,21.0,21.0
2017-07-15T04:00,11.9,86,0.20,1014.5,16.9,50.0,64.0
2017-07-15T05:00,13.4,78,0.00,1014.4,20.9,158.0,96.0
2017-07-15T06:00,14.5,69,0.00,1014.5,26.9,158.0,147.0
2017-07-15T07:00,15.1,60,0.00,1013.9,32.4,239.0,132.0
2017-07-15T08:00,15.1,60,0.00,1012.8,33.2,164.0,172.0
2017-07-15T09:00,14.7,64,0.10,1012.7,32.3,117.0,150.0
2017-07-15T10:00,14.1,69,0.00,1012.1,31.4,74.0,108.0
2017-07-15T11:00,13.8,73,0.00,1011.9,29.1,29.0,61.0
2017-07-15T12:00,13.3,76,0.60,1011.9,27.9,6.0,10.0
2017-07-15T13:00,12.6,85,1.50,1012.1,26.9,0.0,0.0
2017-07-15T14:00,11.9,90,3.40,1012.6,19.5,0.0,0.0
2017-07-15T15:00,11.4,89,3.70,1013.5,16.1,0.0,0.0
2017-07-15T16:00,10.8,84,2.80,1015.0,25.4,0.0,0.0
2017-07-15T17:00,10.1,83,1.90,1016.1,24.6,0.0,0.0
2017-07-15T18:00,9.8,82,1.30,1016.6,21.3,0.0,0.0
2017-07-15T19:00,9.6,81,0.80,1017.3,21.5,0.0,0.0
2017-07-15T20:00,9.3,73,0.80,1018.5,24.2,0.0,0.0
2017-07-15T21:00,9.3,64,0.30,1019.4,23.4,0.0,0.0
2017-07-15T22:00,8.8,67,0.00,1019.9,22.1,0.0,0.0
2017-07-15T23:00,8.2,74,0.50,1021.1,20.5,0.0,0.0
2017-07-16T00:00,8.6,72,0.00,1022.1,20.9,0.0,0.0
2017-07-16T01:00,8.6,65,0.00,1023.1,20.4,0.0,0.0
2017-07-16T02:00,8.5,61,0.00,1024.2,18.8,0.0,1.0
2017-07-16T03:00,9.3,58,0.00,1025.2,17.5,35.0,29.0
2017-07-16T04:00,10.2,55,0.00,1026.0,15.6,159.0,65.0
2017-07-16T05:00,11.1,53,0.00,1027.0,15.5,317.0,77.0
2017-07-16T06:00,11.7,52,0.00,1026.8,14.2,406.0,86.0
2017-07-16T07:00,12.2,49,0.00,1027.0,15.5,425.0,111.0
2017-07-16T08:00,12.4,47,0.00,1027.2,16.0,305.0,160.0
2017-07-16T09:00,12.2,48,0.00,1027.2,15.7,163.0,173.0
2017-07-16T10:00,12.0,49,0.00,1028.0,16.1,86.0,162.0
2017-07-16T11:00,11.7,50,0.00,1028.7,14.0,54.0,87.0
2017-07-16T12:00,10.9,54,0.00,1029.0,9.3,15.0,19.0
2017-07-16T13:00,10.1,60,0.00,1029.5,11.0,0.0,0.0
2017-07-16T14:00,9.1,69,0.00,1030.0,9.4,0.0,0.0
2017-07-16T15:00,9.8,62,0.00,1030.3,6.2,0.0,0.0
2017-07-16T16:00,10.6,60,0.00,1030.7,4.0,0.0,0.0
2017-07-16T17:00,9.5,68,0.00,1030.5,4.7,0.0,0.0
2017-07-16T18:00,7.2,80,0.00,1030.2,6.5,0.0,0.0
2017-07-16T19:00,6.5,83,0.00,1030.1,7.2,0.0,0.0
2017-07-16T20:00,6.5,81,0.00,1029.9,9.0,0.0,0.0
2017-07-16T21:00,6.8,77,0.00,1030.1,9.0,0.0,0.0
2017-07-16T22:00,7.0,73,0.00,1029.8,10.1,0.0,0.0
2017-07-16T23:00,7.4,70,0.00,1029.1,11.3,0.0,0.0
2017-07-17T00:00,7.5,68,0.00,1028.7,12.0,0.0,0.0
2017-07-17T01:00,7.6,67,0.00,1028.4,12.7,0.0,0.0
2017-07-17T02:00,7.7,67,0.00,1029.2,12.0,0.0,1.0
2017-07-17T03:00,8.1,70,0.00,1029.4,13.7,36.0,31.0
2017-07-17T04:00,9.7,66,0.00,1029.6,13.6,111.0,80.0
2017-07-17T05:00,11.2,62,0.00,1029.5,14.5,202.0,111.0
2017-07-17T06:00,12.3,60,0.00,1028.5,13.0,233.0,149.0
2017-07-17T07:00,13.1,60,0.00,1027.6,13.0,312.0,136.0
2017-07-17T08:00,13.7,59,0.00,1026.9,12.7,374.0,132.0
2017-07-17T09:00,13.9,58,0.00,1025.7,12.9,377.0,93.0
2017-07-17T10:00,13.8,58,0.00,1025.6,12.2,273.0,73.0
2017-07-17T11:00,13.3,60,0.00,1025.3,9.7,140.0,59.0
2017-07-17T12:00,12.3,66,0.00,1025.4,9.9,24.0,17.0
2017-07-17T13:00,11.1,72,0.00,1025.2,9.7,0.0,0.0
2017-07-17T14:00,9.9,78,0.00,1025.3,9.1,0.0,0.0
2017-07-17T15:00,9.0,82,0.00,1025.2,8.4,0.0,0.0
2017-07-17T16:00,8.0,86,0.00,1024.9,7.6,0.0,0.0
2017-07-17T17:00,7.5,86,0.00,1024.6,8.6,0.0,0.0
2017-07-17T18:00,7.1,87,0.00,1024.2,8.7,0.0,0.0
2017-07-17T19:00,6.7,88,0.00,1023.9,8.7,0.0,0.0
2017-07-17T20:00,6.3,89,0.00,1023.9,7.6,0.0,0.0
2017-07-17T21:00,6.2,89,0.00,1023.8,7.2,0.0,0.0
2017-07-17T22:00,6.3,90,0.00,1023.7,6.6,0.0,0.0
2017-07-17T23:00,6.3,89,0.00,1023.6,6.1,0.0,0.0
2017-07-18T00:00,6.3,90,0.00,1023.9,6.2,0.0,0.0
2017-07-18T01:00,6.6,90,0.00,1024.1,7.0,0.0,0.0
2017-07-18T02:00,7.1,89,0.00,1024.5,7.1,0.0,1.0
2017-07-18T03:00,8.8,88,0.00,1025.0,8.4,30.0,30.0
2017-07-18T04:00,11.7,79,0.00,1025.4,8.9,99.0,83.0
2017-07-18T05:00,13.3,75,0.00,1025.3,9.1,203.0,107.0
2017-07-18T06:00,14.5,73,0.00,1025.0,8.3,234.0,150.0
2017-07-18T07:00,15.1,72,0.00,1024.4,7.4,274.0,154.0
2017-07-18T08:00,15.6,69,0.00,1023.9,7.5,318.0,151.0
2017-07-18T09:00,15.8,66,0.00,1023.9,7.2,282.0,139.0
2017-07-18T10:00,15.6,66,0.00,1024.2,7.0,204.0,110.0
2017-07-18T11:00,15.1,70,0.00,1024.0,4.7,85.0,76.0
2017-07-18T12:00,14.2,75,0.00,1024.0,6.1,24.0,18.0
2017-07-18T13:00,12.7,84,0.00,1024.6,3.1,0.0,0.0
2017-07-18T14:00,11.4,87,0.00,1024.8,2.2,0.0,0.0
2017-07-18T15:00,11.7,85,0.00,1025.3,3.8,0.0,0.0
2017-07-18T16:00,11.3,86,0.00,1024.9,3.6,0.0,0.0
2017-07-18T17:00,11.5,86,0.00,1025.3,2.9,0.0,0.0
2017-07-18T18:00,10.2,89,0.00,1025.1,4.5,0.0,0.0
2017-07-18T19:00,8.1,94,0.00,1024.6,6.1,0.0,0.0
2017-07-18T20:00,7.4,96,0.00,1024.3,7.6,0.0,0.0
2017-07-18T21:00,7.3,96,0.00,1023.8,7.8,0.0,0.0
2017-07-18T22:00,7.0,97,0.00,1023.9,7.2,0.0,0.0
2017-07-18T23:00,6.9,97,0.00,1023.3,6.0,0.0,0.0
2017-07-19T00:00,7.1,97,0.00,1023.2,6.8,0.0,0.0
2017-07-19T01:00,7.1,98,0.00,1023.5,6.0,0.0,0.0
2017-07-19T02:00,7.0,98,0.00,1023.7,7.1,0.0,1.0
2017-07-19T03:00,8.8,94,0.00,1024.0,10.0,33.0,38.0
2017-07-19T04:00,11.1,90,0.00,1023.9,10.9,89.0,106.0
2017-07-19T05:00,13.3,85,0.00,1024.0,12.3,253.0,109.0
2017-07-19T06:00,14.7,80,0.00,1023.7,17.7,321.0,113.0
2017-07-19T07:00,15.4,72,0.00,1023.1,20.3,325.0,139.0
2017-07-19T08:00,15.5,71,0.00,1022.7,21.2,278.0,172.0
2017-07-19T09:00,15.2,72,0.00,1022.6,19.8,125.0,167.0
2017-07-19T10:00,15.1,71,0.00,1022.3,18.9,92.0,139.0
2017-07-19T11:00,14.6,76,0.00,1022.5,15.3,34.0,81.0
2017-07-19T12:00,14.1,80,0.00,1022.7,11.7,6.0,18.0
2017-07-19T13:00,13.6,83,0.00,1022.9,10.4,0.0,0.0
2017-07-19T14:00,13.4,85,0.00,1022.7,10.5,0.0,0.0
2017-07-19T15:00,13.2,84,0.00,1022.9,9.4,0.0,0.0
2017-07-19T16:00,12.9,85,0.00,1022.8,9.2,0.0,0.0
2017-07-19T17:00,12.5,87,0.00,1022.7,8.9,0.0,0.0
2017-07-19T18:00,11.9,90,0.10,1022.8,10.2,0.0,0.0
2017-07-19T19:00,11.4,91,0.10,1022.8,10.2,0.0,0.0
2017-07-19T20:00,11.5,91,0.10,1022.4,10.1,0.0,0.0
2017-07-19T21:00,11.9,89,0.00,1022.2,10.5,0.0,0.0
2017-07-19T22:00,11.9,90,0.10,1022.0,9.9,0.0,0.0
2017-07-19T23:00,11.8,91,0.40,1021.9,8.9,0.0,0.0
2017-07-20T00:00,11.7,93,0.30,1022.2,8.0,0.0,0.0
2017-07-20T01:00,11.7,94,0.30,1022.3,6.2,0.0,0.0
2017-07-20T02:00,11.7,93,0.00,1023.1,5.1,0.0,0.0
2017-07-20T03:00,12.1,94,0.30,1023.4,5.4,16.0,17.0
2017-07-20T04:00,12.9,91,0.00,1023.9,5.7,14.0,64.0
2017-07-20T05:00,13.4,89,0.00,1024.1,6.2,73.0,91.0
2017-07-20T06:00,14.3,86,0.00,1023.1,8.7,184.0,93.0
2017-07-20T07:00,14.9,82,0.00,1022.6,7.3,170.0,119.0
2017-07-20T08:00,15.4,77,0.00,1022.3,4.6,191.0,131.0
2017-07-20T09:00,15.5,75,0.00,1021.6,2.8,148.0,136.0
2017-07-20T10:00,15.3,74,0.00,1021.3,2.2,129.0,101.0
2017-07-20T11:00,14.8,77,0.00,1021.4,3.2,81.0,67.0
2017-07-20T12:00,13.9,80,0.00,1021.6,4.5,20.0,20.0
2017-07-20T13:00,12.9,83,0.00,1021.6,4.4,0.0,0.0
2017-07-20T14:00,12.0,86,0.00,1022.0,4.8,0.0,0.0
2017-07-20T15:00,11.6,92,0.00,1021.9,4.9,0.0,0.0
2017-07-20T16:00,12.0,91,0.00,1021.9,4.7,0.0,0.0
2017-07-20T17:00,11.9,91,0.00,1021.6,3.7,0.0,0.0
2017-07-20T18:00,11.3,95,0.00,1021.8,2.8,0.0,0.0
2017-07-20T19:00,10.8,95,0.00,1021.2,2.4,0.0,0.0
2017-07-20T20:00,10.5,95,0.00,1021.1,2.6,0.0,0.0
2017-07-20T21:00,9.9,96,0.00,1020.7,3.3,0.0,0.0
2017-07-20T22:00,9.1,98,0.00,1020.3,3.3,0.0,0.0
2017-07-20T23:00,9.1,98,0.00,1019.6,3.2,0.0,0.0
2017-07-21T00:00,8.9,98,0.00,1019.6,2.9,0.0,0.0
2017-07-21T01:00,8.6,98,0.00,1019.2,2.9,0.0,0.0
2017-07-21T02:00,8.4,98,0.00,1019.6,2.9,0.0,1.0
2017-07-21T03:00,8.7,98,0.00,1019.6,2.9,22.0,45.0
2017-07-21T04:00,10.7,94,0.00,1020.1,2.3,86.0,107.0
2017-07-21T05:00,12.6,86,0.00,1019.8,2.5,207.0,146.0
2017-07-21T06:00,13.9,77,0.00,1018.6,4.0,319.0,138.0
2017-07-21T07:00,14.6,73,0.00,1018.0,4.5,461.0,99.0
2017-07-21T08:00,15.1,71,0.00,1016.9,6.0,476.0,85.0
2017-07-21T09:00,15.3,70,0.00,1016.0,8.0,418.0,77.0
2017-07-21T10:00,15.1,71,0.00,1016.1,9.6,300.0,71.0
2017-07-21T11:00,14.6,74,0.00,1016.2,8.9,155.0,56.0
2017-07-21T12:00,13.5,79,0.00,1016.3,9.7,31.0,20.0
2017-07-21T13:00,12.5,84,0.00,1016.5,10.5,0.0,0.0
2017-07-21T14:00,11.7,88,0.00,1016.7,11.2,0.0,0.0
2017-07-21T15:00,11.2,88,0.00,1016.9,11.5,0.0,0.0
2017-07-21T16:00,10.7,91,0.00,1016.9,11.6,0.0,0.0
2017-07-21T17:00,10.2,93,0.00,1016.8,11.4,0.0,0.0
2017-07-21T18:00,9.8,94,0.00,1016.4,11.5,0.0,0.0
2017-07-21T19:00,9.8,95,0.00,1016.7,10.9,0.0,0.0
2017-07-21T20:00,10.1,95,0.00,1016.4,10.7,0.0,0.0
2017-07-21T21:00,10.2,95,0.00,1016.3,10.4,0.0,0.0
2017-07-21T22:00,10.5,95,0.00,1016.4,10.5,0.0,0.0
2017-07-21T23:00,10.8,95,0.00,1015.9,10.2,0.0,0.0
2017-07-22T00:00,11.1,95,0.00,1016.1,10.5,0.0,0.0
2017-07-22T01:00,10.7,95,0.00,1016.3,9.9,0.0,0.0
2017-07-22T02:00,10.4,96,0.00,1016.7,9.4,0.0,1.0
2017-07-22T03:00,10.9,97,0.00,1016.9,10.0,42.0,35.0
2017-07-22T04:00,12.9,94,0.00,1017.6,9.8,133.0,77.0
2017-07-22T05:00,14.7,86,0.00,1017.9,11.9,269.0,105.0
2017-07-22T06:00,15.7,80,0.00,1017.2,16.2,388.0,103.0
2017-07-22T07:00,16.4,75,0.00,1017.0,17.3,456.0,89.0
2017-07-22T08:00,16.7,73,0.00,1016.9,18.4,449.0,94.0
2017-07-22T09:00,16.7,73,0.00,1016.8,19.2,385.0,91.0
2017-07-22T10:00,16.2,76,0.00,1017.0,19.5,271.0,80.0
2017-07-22T11:00,15.4,81,0.00,1017.5,18.8,148.0,57.0
2017-07-22T12:00,14.1,86,0.00,1018.0,17.7,30.0,21.0
2017-07-22T13:00,13.3,89,0.00,1018.8,17.6,0.0,0.0
2017-07-22T14:00,12.8,90,0.00,1019.5,15.5,0.0,0.0
2017-07-22T15:00,12.6,87,0.00,1020.0,14.4,0.0,0.0
2017-07-22T16:00,12.3,87,0.00,1020.1,14.4,0.0,0.0
2017-07-22T17:00,12.1,88,0.00,1020.4,13.0,0.0,0.0
2017-07-22T18:00,11.6,89,0.00,1020.1,12.6,0.0,0.0
2017-07-22T19:00,11.2,91,0.00,1020.2,11.9,0.0,0.0
2017-07-22T20:00,10.7,93,0.00,1020.7,11.6,0.0,0.0
2017-07-22T21:00,10.4,94,0.00,1020.5,11.3,0.0,0.0
2017-07-22T22:00,10.1,94,0.00,1020.7,10.6,0.0,0.0
2017-07-22T23:00,9.8,95,0.00,1021.0,10.2,0.0,0.0
2017-07-23T00:00,9.4,96,0.00,1021.4,9.9,0.0,0.0
2017-07-23T01:00,9.1,97,0.00,1021.7,9.9,0.0,0.0
2017-07-23T02:00,8.7,98,0.00,1022.5,9.5,0.0,1.0
2017-07-23T03:00,10.2,95,0.00,1022.8,10.5,55.0,32.0
2017-07-23T04:00,13.3,87,0.00,1023.2,9.6,184.0,66.0
2017-07-23T05:00,15.1,73,0.00,1023.6,11.4,327.0,80.0
2017-07-23T06:00,16.0,68,0.00,1023.0,12.2,439.0,81.0
2017-07-23T07:00,16.7,64,0.00,1022.4,14.1,486.0,85.0
2017-07-23T08:00,17.1,62,0.00,1021.3,15.1,478.0,86.0
2017-07-23T09:00,17.2,62,0.00,1021.0,16.2,416.0,81.0
2017-07-23T10:00,16.8,64,0.00,1021.2,16.9,305.0,71.0
2017-07-23T11:00,15.9,71,0.00,1021.0,15.9,161.0,56.0
2017-07-23T12:00,14.4,77,0.00,1021.1,14.0,34.0,21.0
2017-07-23T13:00,13.3,83,0.00,1021.0,13.0,0.0,0.0
2017-07-23T14:00,12.5,86,0.00,1021.0,11.3,0.0,0.0
2017-07-23T15:00,12.1,89,0.00,1020.7,10.2,0.0,0.0
2017-07-23T16:00,11.5,91,0.00,1020.5,10.2,0.0,0.0
2017-07-23T17:00,11.0,93,0.00,1020.1,11.7,0.0,0.0
2017-07-23T18:00,10.3,95,0.00,1019.8,11.6,0.0,0.0
2017-07-23T19:00,9.6,97,0.00,1019.2,8.6,0.0,0.0
2017-07-23T20:00,8.8,99,0.00,1018.8,7.1,0.0,0.0
2017-07-23T21:00,8.2,99,0.00,1018.6,6.1,0.0,0.0
2017-07-23T22:00,7.0,100,0.00,1018.4,5.9,0.0,0.0
2017-07-23T23:00,6.3,100,0.00,1017.7,4.7,0.0,0.0
2017-07-24T00:00,6.6,99,0.00,1017.5,3.4,0.0,0.0
2017-07-24T01:00,6.5,99,0.00,1017.6,3.0,0.0,0.0
2017-07-24T02:00,6.9,99,0.00,1017.5,2.5,0.0,1.0
2017-07-24T03:00,8.1,96,0.00,1017.3,3.9,28.0,42.0
2017-07-24T04:00,9.9,92,0.00,1017.2,2.8,64.0,123.0
2017-07-24T05:00,11.7,88,0.00,1017.1,1.8,130.0,183.0
2017-07-24T06:00,13.2,86,0.00,1016.2,5.5,161.0,226.0
2017-07-24T07:00,14.4,83,0.00,1015.2,6.9,322.0,183.0
2017-07-24T08:00,14.9,82,0.00,1014.5,8.3,316.0,179.0
2017-07-24T09:00,15.3,80,0.00,1013.9,8.5,316.0,143.0
2017-07-24T10:00,15.1,81,0.00,1013.8,8.7,229.0,118.0
2017-07-24T11:00,14.5,84,0.00,1013.9,8.4,155.0,61.0
2017-07-24T12:00,13.4,89,0.00,1014.8,9.8,35.0,21.0
2017-07-24T13:00,12.4,93,0.00,1014.9,10.4,0.0,0.0
2017-07-24T14:00,11.6,94,0.00,1015.7,11.3,0.0,0.0
2017-07-24T15:00,11.6,93,0.00,1015.9,8.6,0.0,0.0
2017-07-24T16:00,10.5,94,0.00,1015.9,8.4,0.0,0.0
2017-07-24T17:00,10.3,94,0.00,1016.0,7.4,0.0,0.0
2017-07-24T18:00,10.8,94,0.00,1016.0,10.4,0.0,0.0
2017-07-24T19:00,11.0,93,0.00,1015.9,12.8,0.0,0.0
2017-07-24T20:00,11.2,93,0.00,1016.1,14.8,0.0,0.0
2017-07-24T21:00,11.2,92,0.00,1015.6,15.9,0.0,0.0
2017-07-24T22:00,11.5,91,0.00,1016.1,16.6,0.0,0.0
2017-07-24T23:00,11.5,89,0.00,1016.0,18.1,0.0,0.0
2017-07-25T00:00,11.8,87,0.00,1016.2,19.5,0.0,0.0
2017-07-25T01:00,12.0,87,0.30,1016.6,20.4,0.0,0.0
2017-07-25T02:00,12.0,89,0.80,1017.2,20.4,0.0,1.0
2017-07-25T03:00,12.4,88,0.70,1017.6,20.4,2.0,29.0
2017-07-25T04:00,12.7,90,1.10,1017.9,18.7,30.0,60.0
2017-07-25T05:00,13.7,90,0.60,1018.7,19.3,103.0,102.0
2017-07-25T06:00,14.4,84,0.40,1019.0,20.8,165.0,125.0
2017-07-25T07:00,15.3,74,0.20,1017.9,23.7,279.0,123.0
2017-07-25T08:00,15.0,70,0.60,1018.3,26.1,332.0,122.0
2017-07-25T09:00,13.3,79,1.10,1019.0,26.8,175.0,134.0
2017-07-25T10:00,12.9,81,0.60,1019.7,23.0,52.0,84.0
2017-07-25T11:00,12.6,80,0.20,1020.2,18.4,22.0,55.0
2017-07-25T12:00,12.3,76,0.10,1021.1,14.3,10.0,15.0
2017-07-25T13:00,11.8,75,0.00,1021.9,12.2,0.0,0.0
2017-07-25T14:00,11.1,72,0.00,1022.9,9.9,0.0,0.0
2017-07-25T15:00,10.9,74,0.00,1023.5,10.7,0.0,0.0
2017-07-25T16:00,10.4,73,0.00,1024.2,11.0,0.0,0.0
2017-07-25T17:00,10.0,72,0.00,1024.7,10.4,0.0,0.0
2017-07-25T18:00,10.0,72,0.00,1024.5,7.0,0.0,0.0
2017-07-25T19:00,10.4,70,0.00,1024.9,5.4,0.0,0.0
2017-07-25T20:00,11.4,63,0.00,1024.9,3.6,0.0,0.0
2017-07-25T21:00,10.6,70,0.00,1024.8,1.0,0.0,0.0
2017-07-25T22:00,10.0,76,0.00,1024.8,4.4,0.0,0.0
2017-07-25T23:00,8.2,86,0.00,1024.3,5.2,0.0,0.0
2017-07-26T00:00,7.7,89,0.00,1024.3,6.5,0.0,0.0
2017-07-26T01:00,7.6,89,0.00,1024.8,7.5,0.0,0.0
2017-07-26T02:00,7.5,91,0.00,1025.2,9.3,0.0,2.0
2017-07-26T03:00,7.3,94,0.00,1025.7,9.6,36.0,39.0
2017-07-26T04:00,9.0,89,0.00,1026.3,9.5,145.0,82.0
2017-07-26T05:00,10.9,81,0.00,1026.3,10.0,242.0,117.0
2017-07-26T06:00,12.5,70,0.00,1025.6,10.5,395.0,107.0
2017-07-26T07:00,13.4,60,0.00,1024.7,10.4,474.0,96.0
2017-07-26T08:00,13.8,56,0.00,1024.2,11.0,501.0,80.0
2017-07-26T09:00,13.9,55,0.00,1024.1,11.3,409.0,88.0
2017-07-26T10:00,13.8,53,0.00,1024.1,10.7,321.0,69.0
2017-07-26T11:00,13.4,54,0.00,1023.5,8.1,173.0,55.0
2017-07-26T12:00,12.6,59,0.00,1023.8,8.4,38.0,22.0
2017-07-26T13:00,11.0,71,0.00,1023.4,6.1,0.0,0.0
2017-07-26T14:00,10.5,71,0.00,1023.7,4.1,0.0,0.0
2017-07-26T15:00,11.3,69,0.00,1023.9,1.9,0.0,0.0
2017-07-26T16:00,10.7,73,0.00,1023.8,1.8,0.0,0.0
2017-07-26T17:00,10.1,77,0.00,1023.7,2.6,0.0,0.0
2017-07-26T18:00,9.3,82,0.00,1023.7,5.2,0.0,0.0
2017-07-26T19:00,8.4,86,0.00,1023.3,5.8,0.0,0.0
2017-07-26T20:00,6.3,92,0.00,1023.2,6.7,0.0,0.0
2017-07-26T21:00,5.5,94,0.00,1022.8,7.4,0.0,0.0
2017-07-26T22:00,5.2,95,0.00,1022.5,7.6,0.0,0.0
2017-07-26T23:00,4.9,95,0.00,1022.0,7.4,0.0,0.0
2017-07-27T00:00,5.3,94,0.00,1022.2,5.1,0.0,0.0
2017-07-27T01:00,5.9,93,0.00,1022.7,3.6,0.0,0.0
2017-07-27T02:00,6.4,92,0.00,1022.8,4.1,1.0,1.0
