LocationID; Date; Time; ;Parameter; Method;; Unit; Value; Comment
BGD00006;1982-11-30;07:30;1.0;BOD;BOD-T-COL-AZD;;2.7;mg/l;Fair
BGD00006;1982-12-23;13:30;1.0;BOD;BOD-T-COL-AZD;;2.7;mg/l;Fair
BGD00006;1982-12-23;13:30;1.0;O2-Dis;O2-ISE;;5.7;mg/l;Fair
BGD00006;1983-01-31;08:30;1.0;O2-Dis;O2-ISE;;7.4;mg/l;Fair
BGD00006;1983-02-23;09:45;1.0;O2-Dis;O2-ISE;;7.7;mg/l;Fair
BGD00006;1983-03-18;13:10;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1983-03-18;13:10;1.0;pH;pH-POT-25;;7.4;---;Fair
BGD00006;1983-04-20;10:45;1.0;TEMP;TEMP-Hg;;31.0;°C;Fair
BGD00006;1983-06-09;12:40;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1983-06-09;12:40;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1983-08-01;08:20;1.0;pH;pH-POT-25;;6.9;---;Fair
BGD00006;1983-08-01;08:20;1.0;BOD;BOD-T-COL-AZD;;2.1;mg/l;Fair
BGD00006;1983-08-01;08:20;1.0;O2-Dis;O2-ISE;;7.3;mg/l;Fair
BGD00006;1983-11-20;12:15;1.0;O2-Dis;O2-ISE;;4.5;mg/l;Fair
BGD00006;1984-03-12;11:30;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1984-04-05;13:30;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1984-04-05;13:30;1.0;O2-Dis;O2-ISE;;6.7;mg/l;Fair
BGD00006;1984-05-16;13:00;1.0;TEMP;TEMP-Hg;;27.0;°C;Fair
BGD00006;1984-05-16;13:00;1.0;BOD;BOD-T-COL-AZD;;2.1;mg/l;Fair
BGD00006;1984-06-12;11:30;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1984-06-12;11:30;1.0;BOD;BOD-T-COL-AZD;;2.3;mg/l;Fair
BGD00006;1984-08-23;12:10;1.0;O2-Dis;O2-ISE;;4.5;mg/l;Fair
BGD00006;1985-01-28;09:15;1.0;O2-Dis;O2-ISE;;6.3;mg/l;Fair
BGD00006;1985-02-17;11:45;1.0;BOD;BOD-T-COL-AZD;;2.1;mg/l;Fair
BGD00006;1985-02-17;11:45;1.0;TEMP;TEMP-Hg;;24.0;°C;Fair
BGD00006;1985-02-17;11:45;1.0;pH;pH-POT-25;;6.5;---;Fair
BGD00006;1988-10-13;11:40;1.0;pH;pH-POT-25;;7.8;---;Fair
BGD00006;1988-12-14;11:00;1.0;O2-Dis;O2-ISE;;5.9;mg/l;Fair
BGD00006;1988-12-14;11:00;1.0;TEMP;TEMP-Hg;;27.5;°C;Fair
BGD00006;1988-12-14;11:00;1.0;pH;pH-POT-25;;6.2;---;Fair
BGD00006;1995-02-12;10:25;1.0;BOD;BOD-T-COL-AZD;;1.3;mg/l;Fair
BGD00006;1995-06-12;10:30;1.0;BOD;BOD-T-COL-AZD;;1.2;mg/l;Fair
BGD00006;1995-09-13;10:15;1.0;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00006;1980-01-11;11:40;1.0;BOD;BOD-T-COL-AZD;;1.8;mg/l;Fair
BGD00006;1980-02-27;10:40;1.0;O2-Dis;O2-ISE;;5.8;mg/l;Fair
BGD00006;1980-03-18;10:20;1.0;BOD;BOD-T-COL-AZD;;2.8;mg/l;Fair
BGD00006;1980-03-18;10:20;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1980-04-11;10:20;1.0;O2-Dis;O2-ISE;;5.8;mg/l;Fair
BGD00006;1980-06-11;12:45;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1980-06-11;12:45;1.0;O2-Dis;O2-ISE;;5.6;mg/l;Fair
BGD00006;1980-07-15;12:50;1.0;TEMP;TEMP-Hg;;28.9;°C;Fair
BGD00006;1980-09-04;13:40;1.0;O2-Dis;O2-ISE;;5.6;mg/l;Fair
BGD00006;1980-11-15;11:40;1.0;O2-Dis;O2-ISE;;5.8;mg/l;Fair
BGD00006;1981-01-29;14:20;1.0;BOD;BOD-T-COL-AZD;;1.8;mg/l;Fair
BGD00006;1981-01-29;14:20;1.0;O2-Dis;O2-ISE;;6.0;mg/l;Fair
BGD00006;1981-02-14;10:50;1.0;pH;pH-POT-25;;7.4;---;Fair
BGD00006;1981-02-14;10:50;1.0;TEMP;TEMP-Hg;;24.0;°C;Fair
BGD00006;1981-04-15;09:40;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1981-05-05;13:00;1.0;O2-Dis;O2-ISE;;5.8;mg/l;Fair
BGD00006;1981-06-09;12:10;1.0;BOD;BOD-T-COL-AZD;;2.1;mg/l;Fair
BGD00006;1982-02-25;13:50;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1982-03-30;12:40;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1982-04-27;12:30;1.0;pH;pH-POT-25;;7.0;---;Fair
BGD00006;1982-05-27;12:25;1.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1982-06-24;09:10;1.0;pH;pH-POT-25;;7.5;---;Fair
BGD00006;1982-10-19;10:30;1.0;pH;pH-POT-25;;7.6;---;Fair
BGD00006;1982-11-30;07:30;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1982-11-30;07:30;1.0;O2-Dis;O2-ISE;;4.8;mg/l;Fair
BGD00006;1983-05-11;11:40;1.0;O2-Dis;O2-ISE;;7.1;mg/l;Fair
BGD00006;1983-05-11;11:40;1.0;BOD;BOD-T-COL-AZD;;2.3;mg/l;Fair
BGD00006;1983-05-11;11:40;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1983-08-01;08:20;1.0;TEMP;TEMP-Hg;;27.0;°C;Fair
BGD00006;1983-10-12;09:10;1.0;pH;pH-POT-25;;6.7;---;Fair
BGD00006;1983-11-20;12:15;1.0;BOD;BOD-T-COL-AZD;;3.0;mg/l;Fair
BGD00006;1983-11-20;12:15;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1984-02-23;14:00;1.0;BOD;BOD-T-COL-AZD;;2.8;mg/l;Fair
BGD00006;1984-02-23;14:00;1.0;O2-Dis;O2-ISE;;5.5;mg/l;Fair
BGD00006;1984-02-23;14:00;1.0;TEMP;TEMP-Hg;;24.0;°C;Fair
BGD00006;1984-04-05;13:30;1.0;TEMP;TEMP-Hg;;26.0;°C;Fair
BGD00006;1984-08-23;12:10;1.0;BOD;BOD-T-COL-AZD;;0.4;mg/l;Fair
BGD00006;1984-11-24;12:30;1.0;pH;pH-POT-25;;6.9;---;Fair
BGD00006;1984-11-24;12:30;1.0;O2-Dis;O2-ISE;;4.4;mg/l;Fair
BGD00006;1984-12-20;11:00;1.0;BOD;BOD-T-COL-AZD;;1.0;mg/l;Fair
BGD00006;1984-12-20;11:00;1.0;pH;pH-POT-25;;7.0;---;Fair
BGD00006;1985-01-28;09:15;1.0;TEMP;TEMP-Hg;;26.0;°C;Fair
BGD00006;1988-10-13;11:40;1.0;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00006;1988-12-14;11:00;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1995-01-15;10:45;1.0;BOD;BOD-T-COL-AZD;;1.2;mg/l;Fair
BGD00006;1995-02-12;10:25;1.0;TEMP;TEMP-Hg;;23.0;°C;Fair
BGD00006;1995-03-15;11:00;1.0;pH;pH-POT-25;;7.5;---;Fair
BGD00006;1979-11-14;11:30;0.8;O2-Dis;O2-ISE;;6.2;mg/l;Fair
BGD00006;1980-01-11;11:40;1.0;TEMP;TEMP-Hg;;30.6;°C;Fair
BGD00006;1980-02-27;10:40;1.0;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00006;1980-04-11;10:20;1.0;TEMP;TEMP-Hg;;31.0;°C;Fair
BGD00006;1980-04-11;10:20;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1980-06-11;12:45;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1980-07-15;12:50;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1980-10-10;11:50;1.0;O2-Dis;O2-ISE;;6.2;mg/l;Fair
BGD00006;1980-11-15;11:40;1.0;TEMP;TEMP-Hg;;26.7;°C;Fair
BGD00006;1980-12-15;11:40;1.0;BOD;BOD-T-COL-AZD;;2.4;mg/l;Fair
BGD00006;1980-12-15;11:40;1.0;TEMP;TEMP-Hg;;22.0;°C;Fair
BGD00006;1982-01-28;14:00;1.0;BOD;BOD-T-COL-AZD;;2.3;mg/l;Fair
BGD00006;1982-02-25;13:50;1.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1982-03-30;12:40;1.0;BOD;BOD-T-COL-AZD;;1.8;mg/l;Fair
BGD00006;1982-04-27;12:30;1.0;BOD;BOD-T-COL-AZD;;2.2;mg/l;Fair
BGD00006;1982-06-24;09:10;1.0;O2-Dis;O2-ISE;;6.0;mg/l;Fair
BGD00006;1982-07-27;09:40;1.0;pH;pH-POT-25;;7.4;---;Fair
BGD00006;1982-09-09;09:00;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1982-09-09;09:00;1.0;BOD;BOD-T-COL-AZD;;2.4;mg/l;Fair
BGD00006;1982-09-09;09:00;1.0;O2-Dis;O2-ISE;;5.0;mg/l;Fair
BGD00006;1982-10-19;10:30;1.0;O2-Dis;O2-ISE;;5.1;mg/l;Fair
BGD00006;1982-10-19;10:30;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1982-11-30;07:30;1.0;TEMP;TEMP-Hg;;23.0;°C;Fair
BGD00006;1982-12-23;13:30;1.0;TEMP;TEMP-Hg;;23.0;°C;Fair
BGD00006;1983-02-23;09:45;1.0;BOD;BOD-T-COL-AZD;;3.2;mg/l;Fair
BGD00006;1983-02-23;09:45;1.0;TEMP;TEMP-Hg;;26.0;°C;Fair
BGD00006;1983-03-18;13:10;1.0;O2-Dis;O2-ISE;;7.4;mg/l;Fair
BGD00006;1983-10-12;09:10;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1983-12-12;14:00;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1983-12-12;14:00;1.0;O2-Dis;O2-ISE;;4.8;mg/l;Fair
BGD00006;1983-12-12;14:00;1.0;TEMP;TEMP-Hg;;21.0;°C;Fair
BGD00006;1984-01-23;10:30;1.0;O2-Dis;O2-ISE;;4.8;mg/l;Fair
BGD00006;1984-02-23;14:00;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1984-03-12;11:30;1.0;TEMP;TEMP-Hg;;25.0;°C;Fair
BGD00006;1984-03-12;11:30;1.0;BOD;BOD-T-COL-AZD;;3.7;mg/l;Fair
BGD00006;1984-05-16;13:00;1.0;O2-Dis;O2-ISE;;6.1;mg/l;Fair
BGD00006;1984-05-16;13:00;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1984-07-10;12:10;1.0;BOD;BOD-T-COL-AZD;;0.7;mg/l;Fair
BGD00006;1984-09-30;14:00;1.0;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00006;1984-10-08;14:00;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1985-01-28;09:15;1.0;pH;pH-POT-25;;6.5;---;Fair
BGD00006;1985-01-28;09:15;1.0;BOD;BOD-T-COL-AZD;;2.1;mg/l;Fair
BGD00006;1985-03-24;11:50;1.0;BOD;BOD-T-COL-AZD;;3.8;mg/l;Fair
BGD00006;1988-10-13;11:40;1.0;O2-Dis;O2-ISE;;5.6;mg/l;Fair
BGD00006;1995-01-15;10:45;1.0;pH;pH-POT-25;;7.5;---;Fair
BGD00006;1995-06-12;10:30;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1995-09-13;10:15;1.0;O2-Dis;O2-ISE;;6.7;mg/l;Fair
BGD00006;1995-09-13;10:15;1.0;pH;pH-POT-25;;7.5;---;Fair
BGD00006;1979-11-14;11:30;0.8;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1979-11-14;11:30;0.8;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1980-01-11;11:40;1.0;O2-Dis;O2-ISE;;4.5;mg/l;Fair
BGD00006;1980-01-11;11:40;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1980-07-15;12:50;1.0;O2-Dis;O2-ISE;;5.2;mg/l;Fair
BGD00006;1980-08-11;13:30;1.0;pH;pH-POT-25;;7.4;---;Fair
BGD00006;1980-09-04;13:40;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1980-09-04;13:40;1.0;TEMP;TEMP-Hg;;28.9;°C;Fair
BGD00006;1980-10-10;11:50;1.0;pH;pH-POT-25;;7.4;---;Fair
BGD00006;1980-12-15;11:40;1.0;O2-Dis;O2-ISE;;6.0;mg/l;Fair
BGD00006;1981-01-29;14:20;1.0;TEMP;TEMP-Hg;;23.0;°C;Fair
BGD00006;1981-03-04;14:10;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1981-03-04;14:10;1.0;O2-Dis;O2-ISE;;5.5;mg/l;Fair
BGD00006;1981-04-15;09:40;1.0;BOD;BOD-T-COL-AZD;;2.3;mg/l;Fair
BGD00006;1981-04-15;09:40;1.0;TEMP;TEMP-Hg;;26.0;°C;Fair
BGD00006;1981-05-05;13:00;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1981-06-09;12:10;1.0;O2-Dis;O2-ISE;;6.0;mg/l;Fair
BGD00006;1982-02-25;13:50;1.0;BOD;BOD-T-COL-AZD;;2.1;mg/l;Fair
BGD00006;1982-03-30;12:40;1.0;O2-Dis;O2-ISE;;5.4;mg/l;Fair
BGD00006;1982-05-27;12:25;1.0;O2-Dis;O2-ISE;;5.7;mg/l;Fair
BGD00006;1982-06-24;09:10;1.0;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00006;1982-07-27;09:40;1.0;BOD;BOD-T-COL-AZD;;2.3;mg/l;Fair
BGD00006;1983-01-31;08:30;1.0;TEMP;TEMP-Hg;;25.0;°C;Fair
BGD00006;1983-01-31;08:30;1.0;BOD;BOD-T-COL-AZD;;2.0;mg/l;Fair
BGD00006;1983-01-31;08:30;1.0;pH;pH-POT-25;;7.5;---;Fair
BGD00006;1983-02-23;09:45;1.0;pH;pH-POT-25;;7.6;---;Fair
BGD00006;1983-03-18;13:10;1.0;BOD;BOD-T-COL-AZD;;1.5;mg/l;Fair
BGD00006;1983-04-20;10:45;1.0;BOD;BOD-T-COL-AZD;;1.8;mg/l;Fair
BGD00006;1983-04-20;10:45;1.0;O2-Dis;O2-ISE;;6.7;mg/l;Fair
BGD00006;1983-05-11;11:40;1.0;TEMP;TEMP-Hg;;31.0;°C;Fair
BGD00006;1983-07-06;11:40;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1983-07-06;11:40;1.0;O2-Dis;O2-ISE;;7.5;mg/l;Fair
BGD00006;1983-07-06;11:40;1.0;BOD;BOD-T-COL-AZD;;1.8;mg/l;Fair
BGD00006;1983-07-06;11:40;1.0;pH;pH-POT-25;;7.6;---;Fair
BGD00006;1983-09-14;08:20;1.0;O2-Dis;O2-ISE;;7.2;mg/l;Fair
BGD00006;1983-09-14;08:20;1.0;BOD;BOD-T-COL-AZD;;2.1;mg/l;Fair
BGD00006;1983-10-12;09:10;1.0;O2-Dis;O2-ISE;;5.2;mg/l;Fair
BGD00006;1984-01-23;10:30;1.0;TEMP;TEMP-Hg;;22.0;°C;Fair
BGD00006;1984-01-23;10:30;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1984-04-05;13:30;1.0;BOD;BOD-T-COL-AZD;;2.7;mg/l;Fair
BGD00006;1984-06-12;11:30;1.0;O2-Dis;O2-ISE;;4.0;mg/l;Fair
BGD00006;1984-06-12;11:30;1.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1984-07-10;12:10;1.0;O2-Dis;O2-ISE;;5.7;mg/l;Fair
BGD00006;1984-08-23;12:10;1.0;TEMP;TEMP-Hg;;21.0;°C;Fair
BGD00006;1984-11-24;12:30;1.0;BOD;BOD-T-COL-AZD;;0.4;mg/l;Fair
BGD00006;1984-11-24;12:30;1.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1984-12-20;11:00;1.0;TEMP;TEMP-Hg;;26.0;°C;Fair
BGD00006;1985-02-17;11:45;1.0;O2-Dis;O2-ISE;;6.5;mg/l;Fair
BGD00006;1988-10-13;11:40;1.0;BOD;BOD-T-COL-AZD;;2.8;mg/l;Fair
BGD00006;1995-01-15;10:45;1.0;TEMP;TEMP-Hg;;22.0;°C;Fair
BGD00006;1995-01-15;10:45;1.0;O2-Dis;O2-ISE;;6.2;mg/l;Fair
BGD00006;1995-02-12;10:25;1.0;pH;pH-POT-25;;7.4;---;Fair
BGD00006;1995-03-15;11:00;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1995-06-12;10:30;1.0;O2-Dis;O2-ISE;;6.8;mg/l;Fair
BGD00006;1995-06-12;10:30;1.0;TEMP;TEMP-Hg;;32.0;°C;Fair
BGD00006;1979-11-14;11:30;0.8;BOD;BOD-T-COL-AZD;;3.4;mg/l;Fair
BGD00006;1980-02-27;10:40;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1980-02-27;10:40;1.0;BOD;BOD-T-COL-AZD;;2.6;mg/l;Fair
BGD00006;1980-03-18;10:20;1.0;O2-Dis;O2-ISE;;6.4;mg/l;Fair
BGD00006;1980-08-11;13:30;1.0;O2-Dis;O2-ISE;;6.0;mg/l;Fair
BGD00006;1980-10-10;11:50;1.0;BOD;BOD-T-COL-AZD;;2.8;mg/l;Fair
BGD00006;1980-10-10;11:50;1.0;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00006;1980-11-15;11:40;1.0;pH;pH-POT-25;;7.5;---;Fair
BGD00006;1980-11-15;11:40;1.0;BOD;BOD-T-COL-AZD;;2.4;mg/l;Fair
BGD00006;1980-12-15;11:40;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1981-02-14;10:50;1.0;O2-Dis;O2-ISE;;5.8;mg/l;Fair
BGD00006;1981-03-04;14:10;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1981-03-04;14:10;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1981-05-05;13:00;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1981-05-05;13:00;1.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1981-06-09;12:10;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1981-06-09;12:10;1.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1982-01-28;14:00;1.0;TEMP;TEMP-Hg;;24.0;°C;Fair
BGD00006;1982-04-27;12:30;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1982-05-27;12:25;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1982-07-27;09:40;1.0;O2-Dis;O2-ISE;;5.8;mg/l;Fair
BGD00006;1982-07-27;09:40;1.0;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00006;1982-09-09;09:00;1.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1982-12-23;13:30;1.0;pH;pH-POT-25;;7.2;---;Fair
BGD00006;1983-04-20;10:45;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1983-06-09;12:40;1.0;O2-Dis;O2-ISE;;7.4;mg/l;Fair
BGD00006;1983-06-09;12:40;1.0;TEMP;TEMP-Hg;;31.0;°C;Fair
BGD00006;1983-09-14;08:20;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1983-09-14;08:20;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1983-10-12;09:10;1.0;BOD;BOD-T-COL-AZD;;2.3;mg/l;Fair
BGD00006;1983-11-20;12:15;1.0;TEMP;TEMP-Hg;;24.0;°C;Fair
BGD00006;1983-12-12;14:00;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1984-01-23;10:30;1.0;BOD;BOD-T-COL-AZD;;2.5;mg/l;Fair
BGD00006;1984-03-12;11:30;1.0;O2-Dis;O2-ISE;;5.2;mg/l;Fair
BGD00006;1984-07-10;12:10;1.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00006;1984-07-10;12:10;1.0;pH;pH-POT-25;;7.3;---;Fair
BGD00006;1984-08-23;12:10;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1984-09-30;14:00;1.0;O2-Dis;O2-ISE;;5.0;mg/l;Fair
BGD00006;1984-09-30;14:00;1.0;BOD;BOD-T-COL-AZD;;0.9;mg/l;Fair
BGD00006;1984-09-30;14:00;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1984-10-08;14:00;1.0;O2-Dis;O2-ISE;;0.9;mg/l;Fair
BGD00006;1984-10-08;14:00;1.0;pH;pH-POT-25;;7.1;---;Fair
BGD00006;1984-12-20;11:00;1.0;O2-Dis;O2-ISE;;4.2;mg/l;Fair
BGD00006;1985-03-24;11:50;1.0;O2-Dis;O2-ISE;;4.0;mg/l;Fair
BGD00006;1985-03-24;11:50;1.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00006;1985-03-24;11:50;1.0;pH;pH-POT-25;;6.7;---;Fair
BGD00006;1995-02-12;10:25;1.0;O2-Dis;O2-ISE;;6.7;mg/l;Fair
BGD00006;1995-03-15;11:00;1.0;BOD;BOD-T-COL-AZD;;2.0;mg/l;Fair
BGD00006;1995-09-13;10:15;1.0;BOD;BOD-T-COL-AZD;;1.7;mg/l;Fair
BGD00007;1979-11-26;12:00;0.0;pH;pH-POT-25;;7.3;---;Fair
BGD00007;1980-03-13;15:00;1.0;pH;pH-POT-25;;7.4;---;Fair
BGD00007;1980-10-24;11:00;245.4;pH;pH-POT-25;;7.3;---;Fair
BGD00007;1981-05-26;08:00;245.5;pH;pH-POT-25;;7.8;---;Fair
BGD00007;1983-09-27;11:00;122.0;BOD;BOD-T-COL-AZD;;1.1;mg/l;Fair
BGD00007;1984-03-20;12:00;122.0;pH;pH-POT-25;;7.4;---;Fair
BGD00007;1984-06-19;11:00;122.0;pH;pH-POT-25;;7.4;---;Fair
BGD00007;1984-12-08;11:30;122.0;O2-Dis;O2-ISE;;1.3;mg/l;Fair
BGD00007;1984-12-08;11:30;122.0;TEMP;TEMP-Hg;;22.0;°C;Fair
BGD00007;1994-11-19;11:00;122.0;BOD;BOD-T-COL-AZD;;0.8;mg/l;Fair
BGD00007;1994-11-19;11:00;122.0;pH;pH-POT-25;;7.2;---;Fair
BGD00007;1995-07-18;10:15;122.0;TEMP;TEMP-Hg;;33.0;°C;Fair
BGD00007;1995-07-18;10:15;122.0;pH;pH-POT-25;;7.2;---;Fair
BGD00007;1995-11-28;10:30;122.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00007;1995-11-28;10:30;122.0;pH;pH-POT-25;;7.1;---;Fair
BGD00007;1980-03-13;15:00;1.0;TEMP;TEMP-Hg;;28.9;°C;Fair
BGD00007;1980-09-25;07:00;83.8;TEMP;TEMP-Hg;;28.3;°C;Fair
BGD00007;1980-10-24;11:00;245.4;TEMP;TEMP-Hg;;28.3;°C;Fair
BGD00007;1980-11-27;14:00;245.4;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00007;1980-12-23;15:30;245.4;TEMP;TEMP-Hg;;24.0;°C;Fair
BGD00007;1981-01-28;14:00;245.5;O2-Dis;O2-ISE;;8.5;mg/l;Fair
BGD00007;1981-01-28;14:00;245.5;BOD;BOD-T-COL-AZD;;4.7;mg/l;Fair
BGD00007;1981-03-04;14:00;245.5;pH;pH-POT-25;;7.1;---;Fair
BGD00007;1983-09-27;11:00;122.0;pH;pH-POT-25;;7.45;---;Fair
BGD00007;1983-12-12;11:30;122.0;O2-Dis;O2-ISE;;1.7;mg/l;Fair
BGD00007;1984-03-20;12:00;122.0;BOD;BOD-T-COL-AZD;;1.0;mg/l;Fair
BGD00007;1984-06-19;11:00;122.0;BOD;BOD-T-COL-AZD;;8.0;mg/l;Fair
BGD00007;1984-12-08;11:30;122.0;pH;pH-POT-25;;7.5;---;Fair
BGD00007;1984-12-08;11:30;122.0;BOD;BOD-T-COL-AZD;;9.0;mg/l;Fair
BGD00007;1994-03-12;10:30;122.0;BOD;BOD-T-COL-AZD;;0.7;mg/l;Fair
BGD00007;1994-03-12;10:30;122.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00007;1994-03-12;10:30;122.0;pH;pH-POT-25;;7.5;---;Fair
BGD00007;1994-11-19;11:00;122.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00007;1994-11-19;11:00;122.0;O2-Dis;O2-ISE;;6.1;mg/l;Fair
BGD00007;1995-07-18;10:15;122.0;BOD;BOD-T-COL-AZD;;0.6;mg/l;Fair
BGD00007;1995-11-28;10:30;122.0;BOD;BOD-T-COL-AZD;;0.6;mg/l;Fair
BGD00007;1981-01-28;14:00;245.5;TEMP;TEMP-Hg;;24.3;°C;Fair
BGD00007;1981-02-28;14:00;245.5;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00007;1981-03-04;14:00;245.5;TEMP;TEMP-Hg;;26.0;°C;Fair
BGD00007;1981-05-26;08:00;245.5;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00007;1983-09-27;11:00;122.0;O2-Dis;O2-ISE;;2.3;mg/l;Fair
BGD00007;1983-12-12;11:30;122.0;TEMP;TEMP-Hg;;25.0;°C;Fair
BGD00007;1984-10-01;11:30;122.0;O2-Dis;O2-ISE;;1.1;mg/l;Fair
BGD00007;1984-10-01;11:30;122.0;BOD;BOD-T-COL-AZD;;10.0;mg/l;Fair
BGD00007;1985-04-06;23:15;245.5;pH;pH-POT-25;;7.8;---;Fair
BGD00007;1994-07-15;08:30;122.0;BOD;BOD-T-COL-AZD;;0.9;mg/l;Fair
BGD00007;1995-04-12;09:30;122.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00007;1995-04-12;09:30;122.0;pH;pH-POT-25;;7.3;---;Fair
BGD00007;1979-11-26;12:00;0.0;TEMP;TEMP-Hg;;27.0;°C;Fair
BGD00007;1980-09-25;07:00;83.8;pH;pH-POT-25;;7.8;---;Fair
BGD00007;1980-12-23;15:30;245.4;pH;pH-POT-25;;7.45;---;Fair
BGD00007;1982-03-31;08:00;83.8;pH;pH-POT-25;;7.3;---;Fair
BGD00007;1982-03-31;08:00;83.8;TEMP;TEMP-Hg;;26.0;°C;Fair
BGD00007;1983-09-27;11:00;122.0;TEMP;TEMP-Hg;;28.0;°C;Fair
BGD00007;1983-12-12;11:30;122.0;BOD;BOD-T-COL-AZD;;6.0;mg/l;Fair
BGD00007;1984-06-19;11:00;122.0;O2-Dis;O2-ISE;;1.9;mg/l;Fair
BGD00007;1984-06-19;11:00;122.0;TEMP;TEMP-Hg;;30.0;°C;Fair
BGD00007;1984-10-01;11:30;122.0;TEMP;TEMP-Hg;;29.0;°C;Fair
BGD00007;1984-10-01;11:30;122.0;pH;pH-POT-25;;7.6;---;Fair
BGD00007;1994-07-15;08:30;122.0;TEMP;TEMP-Hg;;33.0;°C;Fair
BGD00007;1994-07-15;08:30;122.0;O2-Dis;O2-ISE;;6.7;mg/l;Fair
