datetime,experimentid_x,ph,temperature_oc,par_umol_photons_m2_s,dissolved_oxygen_mg_l,airtemp_oc,global_light_energy_w_m2,humid_rh,wdspd_m_s,month
2018-02-03 08:30:00,Winter2018_SOT_LRB-0401,7.84,5.4,326.029,10.6,7.6,59,34.1,0.0,2
2018-02-03 08:45:00,Winter2018_SOT_LRB-0401,7.82,5.5,418.0069,12.28,7.6,104,36.1,0.0,2
2018-02-03 09:00:00,Winter2018_SOT_LRB-0401,7.83,5.7,512.1748,13.77,8.4,158,36.4,0.0,2
2018-02-03 09:15:00,Winter2018_SOT_LRB-0401,7.86,6.0,607.164,15.09,9.6,205,34.2,0.0,2
2018-02-03 09:30:00,Winter2018_SOT_LRB-0401,7.92,6.5,698.9138,16.38,10.8,251,33.1,0.0,2
2018-02-03 09:45:00,Winter2018_SOT_LRB-0401,7.83,7.0,783.8657,17.47,12.1,298,31.9,0.0,2
2018-02-03 10:00:00,Winter2018_SOT_LRB-0401,7.93,7.6,865.3044,18.35,13.1,345,30.1,0.0,2
2018-02-03 10:15:00,Winter2018_SOT_LRB-0401,7.86,8.3,950.0282,19.05,14.4,389,28.3,0.0,2
2018-02-03 10:30:00,Winter2018_SOT_LRB-0401,7.84,9.0,1017.415,19.66,15.7,431,28.3,0.0,2
2018-02-03 14:45:00,Winter2018_SOT_LRB-0401,7.87,21.3,1076.27,18.46,26.0,614,15.3,0.555555556,2
2018-02-03 15:00:00,Winter2018_SOT_LRB-0401,7.84,21.4,1001.766,17.83,25.8,594,15.9,0.277777778,2
2018-02-03 15:15:00,Winter2018_SOT_LRB-0401,7.95,21.6,919.8251,17.11,26.0,567,15.3,0.555555556,2
2018-02-03 15:30:00,Winter2018_SOT_LRB-0401,7.87,21.6,850.8417,16.84,26.2,534,15.1,0.277777778,2
2018-02-03 15:45:00,Winter2018_SOT_LRB-0401,7.93,21.5,765.7529,16.1,26.5,499,14.7,0.555555556,2
2018-02-03 16:00:00,Winter2018_SOT_LRB-0401,7.82,21.3,668.9844,15.29,26.4,460,14.8,0.555555556,2
2018-02-03 16:15:00,Winter2018_SOT_LRB-0401,7.84,21.1,574.4515,14.75,26.3,422,14.8,0.277777778,2
2018-02-03 16:30:00,Winter2018_SOT_LRB-0401,7.85,20.8,484.253,14.02,25.9,377,15.3,0.277777778,2
2018-02-03 16:45:00,Winter2018_SOT_LRB-0401,7.83,20.5,391.2256,13.33,25.8,329,15.4,0.277777778,2
2018-02-03 17:00:00,Winter2018_SOT_LRB-0401,7.83,20.1,295.4152,12.56,25.7,283,15.7,0.555555556,2
2018-02-03 17:15:00,Winter2018_SOT_LRB-0401,7.88,19.7,205.3992,11.74,25.6,236,15.9,0.277777778,2
2018-02-03 17:30:00,Winter2018_SOT_LRB-0401,7.94,19.3,128.8877,10.89,25.2,189,16.2,0.277777778,2
2018-02-03 17:45:00,Winter2018_SOT_LRB-0401,7.81,18.8,55.20503,10.12,24.5,141,16.6,0.277777778,2
2018-02-03 18:00:00,Winter2018_SOT_LRB-0401,7.83,18.5,17.24588,8.49,23.4,94,17.9,0.277777778,2
2018-02-03 18:15:00,Winter2018_SOT_LRB-0401,7.79,18.3,4.060516,8.06,22.8,47,18.7,0.0,2
2018-02-03 18:30:00,Winter2018_SOT_LRB-0401,7.76,18.1,2.418044,7.74,22.2,13,18.7,0.0,2
2018-02-03 18:45:00,Winter2018_SOT_LRB-0401,7.73,17.7,2.326788,7.42,21.3,3,19.5,0.0,2
2018-02-03 19:00:00,Winter2018_SOT_LRB-0401,7.7,17.4,2.235532,7.13,20.1,2,20.9,0.0,2
2018-02-03 19:15:00,Winter2018_SOT_LRB-0401,7.68,17.1,2.235532,6.8,18.9,2,22.9,0.0,2
2018-02-03 19:30:00,Winter2018_SOT_LRB-0401,7.65,16.8,2.189939,6.53,18.0,2,23.9,0.0,2
2018-02-03 19:45:00,Winter2018_SOT_LRB-0401,7.65,16.5,2.144346,6.24,17.1,2,25.3,0.0,2
2018-02-03 20:00:00,Winter2018_SOT_LRB-0401,7.64,16.2,2.144346,5.92,16.4,2,26.4,0.0,2
2018-02-03 20:15:00,Winter2018_SOT_LRB-0401,7.63,15.9,2.144346,5.73,16.0,2,26.5,0.0,2
2018-02-03 20:30:00,Winter2018_SOT_LRB-0401,7.61,15.7,2.098682,5.52,15.4,2,27.3,0.0,2
2018-02-03 20:45:00,Winter2018_SOT_LRB-0401,7.58,15.3,2.053089,5.31,15.4,2,27.6,0.0,2
2018-02-03 21:00:00,Winter2018_SOT_LRB-0401,7.57,14.9,2.053089,5.12,15.2,2,27.1,0.0,2
2018-02-03 21:15:00,Winter2018_SOT_LRB-0401,7.56,14.5,2.053089,4.99,14.9,2,27.3,0.0,2
2018-02-03 21:30:00,Winter2018_SOT_LRB-0401,7.56,14.1,2.053089,4.86,14.5,2,29.4,0.0,2
2018-02-03 21:45:00,Winter2018_SOT_LRB-0401,7.55,13.8,2.053089,4.73,14.3,2,29.6,0.0,2
2018-02-03 22:00:00,Winter2018_SOT_LRB-0401,7.55,13.5,2.053089,4.57,14.3,2,29.2,0.0,2
2018-02-03 22:15:00,Winter2018_SOT_LRB-0401,7.54,13.1,2.053089,4.43,14.3,2,28.6,0.0,2
2018-02-03 22:30:00,Winter2018_SOT_LRB-0401,7.53,12.8,2.007426,4.26,14.0,2,27.7,0.277777778,2
2018-02-03 22:45:00,Winter2018_SOT_LRB-0401,7.52,12.5,1.961833,4.21,13.4,2,29.4,0.0,2
2018-02-03 23:00:00,Winter2018_SOT_LRB-0401,7.52,12.1,1.961833,4.04,13.0,2,30.6,0.0,2
2018-02-03 23:15:00,Winter2018_SOT_LRB-0401,7.52,11.8,1.961833,3.96,13.0,2,30.4,0.0,2
2018-02-03 23:30:00,Winter2018_SOT_LRB-0401,7.51,11.4,1.961833,3.89,12.7,2,30.7,0.277777778,2
2018-02-03 23:45:00,Winter2018_SOT_LRB-0401,7.5,11.1,1.961833,3.81,12.5,2,31.4,0.277777778,2
2018-02-08 00:00:00,Winter2018_SOT_LRB-0401,7.47,11.4,1.779321,4.9,11.1,1,24.5,0.0,2
2018-02-08 00:15:00,Winter2018_SOT_LRB-0401,7.47,11.0,1.779321,4.87,11.1,1,23.7,0.0,2
2018-02-08 00:30:00,Winter2018_SOT_LRB-0401,7.46,10.7,1.779321,4.74,11.2,2,23.4,0.0,2
2018-02-08 00:45:00,Winter2018_SOT_LRB-0401,7.47,10.5,1.779321,4.73,11.7,2,22.4,0.0,2
2018-02-08 01:00:00,Winter2018_SOT_LRB-0401,7.45,10.2,1.779321,4.7,12.1,2,21.1,0.0,2
2018-02-08 01:15:00,Winter2018_SOT_LRB-0401,7.44,9.9,1.779321,4.6,11.9,2,21.0,0.0,2
2018-02-08 01:30:00,Winter2018_SOT_LRB-0401,7.45,9.6,1.779321,4.6,11.5,2,21.6,0.0,2
2018-02-08 01:45:00,Winter2018_SOT_LRB-0401,7.44,9.3,1.733658,4.52,10.8,2,22.9,0.0,2
2018-02-08 02:00:00,Winter2018_SOT_LRB-0401,7.46,9.0,1.688065,4.5,10.6,2,23.1,0.0,2
2018-02-08 02:15:00,Winter2018_SOT_LRB-0401,7.45,8.8,1.688065,4.44,10.1,2,23.4,0.0,2
2018-02-08 02:30:00,Winter2018_SOT_LRB-0401,7.44,8.6,1.688065,4.4,9.5,2,24.6,0.0,2
2018-02-08 02:45:00,Winter2018_SOT_LRB-0401,7.45,8.3,1.642472,4.28,9.1,2,25.8,0.0,2
2018-02-08 03:00:00,Winter2018_SOT_LRB-0401,7.45,8.1,1.596808,4.29,8.9,2,26.7,0.0,2
2018-02-08 03:15:00,Winter2018_SOT_LRB-0401,7.44,7.9,1.596808,4.31,8.6,2,27.8,0.0,2
2018-02-08 03:30:00,Winter2018_SOT_LRB-0401,7.46,7.7,1.596808,4.27,8.0,2,29.9,0.0,2
2018-02-08 03:45:00,Winter2018_SOT_LRB-0401,7.44,7.5,1.642472,4.26,8.0,2,30.1,0.0,2
2018-02-08 04:00:00,Winter2018_SOT_LRB-0401,7.42,7.2,1.596808,4.23,8.5,2,29.2,0.0,2
2018-02-08 04:15:00,Winter2018_SOT_LRB-0401,7.43,7.0,1.596808,4.19,8.8,2,29.4,0.0,2
2018-02-08 04:30:00,Winter2018_SOT_LRB-0401,7.42,6.7,1.596808,4.2,8.3,2,30.6,0.0,2
2018-02-08 04:45:00,Winter2018_SOT_LRB-0401,7.42,6.5,1.596808,4.16,7.8,2,31.0,0.0,2
2018-02-08 05:00:00,Winter2018_SOT_LRB-0401,7.44,6.4,1.596808,4.12,8.1,2,28.7,0.0,2
2018-02-08 05:15:00,Winter2018_SOT_LRB-0401,7.43,6.2,1.596808,4.32,8.2,2,28.0,0.0,2
2018-02-08 05:30:00,Winter2018_SOT_LRB-0401,7.42,6.0,1.596808,4.15,8.2,2,28.4,0.0,2
2018-02-08 05:45:00,Winter2018_SOT_LRB-0401,7.43,5.8,1.596808,4.14,8.2,2,28.0,0.0,2
2018-02-08 06:00:00,Winter2018_SOT_LRB-0401,7.44,5.7,1.551215,4.04,8.1,2,27.5,0.0,2
2018-02-08 06:15:00,Winter2018_SOT_LRB-0401,7.41,5.5,1.505552,4.09,7.6,2,29.3,0.0,2
2018-02-08 06:30:00,Winter2018_SOT_LRB-0401,7.42,5.4,1.505552,4.06,7.1,2,31.6,0.0,2
2018-02-08 06:45:00,Winter2018_SOT_LRB-0401,7.43,5.1,1.551215,3.8,6.9,2,33.4,0.0,2
2018-02-08 07:00:00,Winter2018_SOT_LRB-0401,7.45,5.0,2.007426,3.78,7.2,2,33.8,0.0,2
2018-02-08 07:15:00,Winter2018_SOT_LRB-0401,7.42,4.9,9.352885,3.73,6.9,2,34.8,0.0,2
2018-02-08 07:30:00,Winter2018_SOT_LRB-0401,7.42,4.7,35.17608,3.72,6.7,2,34.3,0.0,2
2018-02-08 07:45:00,Winter2018_SOT_LRB-0401,7.44,4.6,101.3309,3.48,7.0,3,32.1,0.0,2
2018-02-08 08:00:00,Winter2018_SOT_LRB-0401,7.44,4.5,192.7157,3.71,6.9,10,32.3,0.0,2
2018-02-08 08:15:00,Winter2018_SOT_LRB-0401,7.45,4.5,280.9981,4.15,7.1,36,32.4,0.0,2
2018-02-08 08:30:00,Winter2018_SOT_LRB-0401,7.76,4.8,376.1241,10.14,7.9,86,30.5,0.0,2
2018-02-08 08:45:00,Winter2018_SOT_LRB-0401,7.94,5.6,474.6719,12.05,9.1,138,27.6,0.0,2
2018-02-08 09:00:00,Winter2018_SOT_LRB-0401,7.84,5.9,570.9842,13.9,10.5,184,25.3,0.0,2
2018-02-08 09:15:00,Winter2018_SOT_LRB-0401,7.88,6.3,667.342,15.5,11.6,232,24.3,0.0,2
2018-02-08 09:30:00,Winter2018_SOT_LRB-0401,7.92,6.8,760.3694,16.84,13.0,279,23.5,0.0,2
2018-02-08 09:45:00,Winter2018_SOT_LRB-0401,7.88,7.4,845.1386,17.98,14.6,330,22.1,0.0,2
2018-02-08 10:00:00,Winter2018_SOT_LRB-0401,7.85,8.1,930.9119,18.92,15.5,377,23.3,0.0,2
2018-02-08 10:15:00,Winter2018_SOT_LRB-0401,7.93,8.9,1007.423,19.81,16.2,421,23.7,0.0,2
2018-02-08 15:00:00,Winter2018_SOT_LRB-0401,7.92,22.9,1053.686,19.66,29.6,625,10.5,0.0,2
2018-02-08 15:15:00,Winter2018_SOT_LRB-0401,7.87,23.0,978.7256,19.03,29.8,597,9.7,0.277777778,2
2018-02-08 15:30:00,Winter2018_SOT_LRB-0401,7.9,23.1,899.2032,18.45,29.1,565,10.0,0.833333333,2
2018-02-08 15:45:00,Winter2018_SOT_LRB-0401,7.87,23.0,812.6544,17.76,29.5,529,10.0,0.833333333,2
2018-02-08 16:00:00,Winter2018_SOT_LRB-0401,7.91,22.9,722.6383,17.03,29.8,490,10.2,0.555555556,2
2018-02-08 16:15:00,Winter2018_SOT_LRB-0401,7.87,22.6,628.1509,15.67,29.7,450,9.8,0.555555556,2
2018-02-08 16:30:00,Winter2018_SOT_LRB-0401,7.85,22.4,531.6563,15.04,29.5,405,9.8,0.555555556,2
2018-02-08 16:45:00,Winter2018_SOT_LRB-0401,7.85,22.0,433.9753,14.18,29.5,359,10.0,0.277777778,2
2018-02-08 17:00:00,Winter2018_SOT_LRB-0401,7.92,21.6,339.1231,11.45,29.4,310,9.9,0.277777778,2
2018-02-08 17:15:00,Winter2018_SOT_LRB-0401,7.91,21.3,247.1907,10.38,29.0,263,9.7,1.111111111,2
2018-02-08 17:30:00,Winter2018_SOT_LRB-0401,7.92,20.9,159.8664,10.65,28.7,214,10.0,0.277777778,2
2018-02-08 17:45:00,Winter2018_SOT_LRB-0401,7.9,20.5,75.00581,10.72,28.1,165,10.7,0.277777778,2
2018-02-08 18:00:00,Winter2018_SOT_LRB-0401,7.9,20.2,25.91438,10.79,26.9,118,11.2,0.277777778,2
2018-02-08 18:15:00,Winter2018_SOT_LRB-0401,7.86,19.9,6.569816,10.13,25.9,63,12.3,0.0,2
2018-02-08 18:30:00,Winter2018_SOT_LRB-0401,7.81,19.6,2.600557,9.42,25.1,22,13.1,0.0,2
2018-02-08 18:45:00,Winter2018_SOT_LRB-0401,7.73,19.2,2.326788,8.88,24.0,5,13.9,0.0,2
2018-02-08 19:00:00,Winter2018_SOT_LRB-0401,7.66,18.9,2.326788,8.29,23.2,2,14.4,0.0,2
2018-02-08 19:15:00,Winter2018_SOT_LRB-0401,7.59,18.6,2.235532,7.86,22.5,2,14.9,0.0,2
2018-02-08 19:30:00,Winter2018_SOT_LRB-0401,7.55,18.3,2.189939,7.49,21.5,1,15.6,0.0,2
2018-02-08 19:45:00,Winter2018_SOT_LRB-0401,7.51,18.0,2.144346,7.13,20.5,2,16.9,0.0,2
2018-02-08 20:00:00,Winter2018_SOT_LRB-0401,7.51,17.7,2.144346,6.81,19.3,2,18.4,0.0,2
2018-02-08 20:15:00,Winter2018_SOT_LRB-0401,7.48,17.4,2.144346,6.53,18.6,2,19.0,0.0,2
2018-02-08 20:30:00,Winter2018_SOT_LRB-0401,7.47,17.1,2.053089,6.34,17.7,2,20.2,0.0,2
2018-02-08 20:45:00,Winter2018_SOT_LRB-0401,7.44,16.8,2.053089,6.01,16.8,2,21.1,0.0,2
2018-02-08 21:00:00,Winter2018_SOT_LRB-0401,7.44,16.5,2.053089,5.93,16.1,1,21.8,0.0,2
2018-02-08 21:15:00,Winter2018_SOT_LRB-0401,7.43,16.1,1.961833,5.66,15.6,2,22.5,0.0,2
2018-02-08 21:30:00,Winter2018_SOT_LRB-0401,7.42,15.8,1.961833,5.39,15.1,2,23.3,0.0,2
2018-02-08 21:45:00,Winter2018_SOT_LRB-0401,7.39,15.5,1.961833,5.36,14.7,2,24.2,0.0,2
2018-02-08 22:00:00,Winter2018_SOT_LRB-0401,7.39,15.2,1.961833,5.03,14.7,2,24.3,0.0,2
2018-02-08 22:15:00,Winter2018_SOT_LRB-0401,7.42,14.9,1.961833,4.67,14.3,2,24.8,0.0,2
2018-02-08 22:30:00,Winter2018_SOT_LRB-0401,7.39,14.6,1.961833,4.65,13.8,1,25.4,0.0,2
2018-02-08 22:45:00,Winter2018_SOT_LRB-0401,7.4,14.3,1.91624,4.56,13.6,1,25.6,0.0,2
2018-02-08 23:00:00,Winter2018_SOT_LRB-0401,7.37,13.9,1.961833,4.36,13.2,1,26.2,0.0,2
2018-02-08 23:15:00,Winter2018_SOT_LRB-0401,7.37,13.6,1.91624,4.26,13.5,2,26.4,0.0,2
2018-02-08 23:30:00,Winter2018_SOT_LRB-0401,7.37,13.3,1.870507,4.16,13.7,2,24.5,0.0,2
2018-02-08 23:45:00,Winter2018_SOT_LRB-0401,7.37,12.9,1.870507,4.13,13.2,2,24.9,0.0,2
2018-03-15 08:00:00,Spring2018_SOT_26BAM_LRB0401,7.54,8.1,143.168,5.58,13.81,69,47.3,2.5,3
2018-03-15 08:15:00,Spring2018_SOT_26BAM_LRB0401,7.68,8.3,191.0276,7.45,13.86,91,47.1,2.5,3
2018-03-15 08:30:00,Spring2018_SOT_26BAM_LRB0401,7.59,9.8,260.8323,8.95,13.91,119,46.8,2.5,3
2018-03-15 08:45:00,Spring2018_SOT_26BAM_LRB0401,7.82,9.8,373.2041,10.52,14.1,206,46.8,2.0,3
2018-03-15 09:00:00,Spring2018_SOT_26BAM_LRB0401,7.94,9.8,388.4882,12.61,14.55,281,45.6,2.0,3
2018-03-15 09:15:00,Spring2018_SOT_26BAM_LRB0401,7.93,10.0,939.3521,14.8,15.22,204,43.4,2.5,3
2018-03-15 09:45:00,Spring2018_SOT_26BAM_LRB0401,7.85,10.8,698.4119,18.11,16.03,291,40.7,2.5,3
2018-03-15 10:00:00,Spring2018_SOT_26BAM_LRB0401,7.94,11.4,1318.123,19.39,16.49,617,40.0,3.0,3
2018-03-15 17:15:00,Spring2018_SOT_26BAM_LRB0401,7.96,19.0,456.1486,8.29,20.98,249,23.1,3.5,3
2018-03-15 17:30:00,Spring2018_SOT_26BAM_LRB0401,7.98,18.4,383.6065,9.32,21.06,188,23.1,3.0,3
2018-03-15 17:45:00,Spring2018_SOT_26BAM_LRB0401,8.0,17.7,259.5092,9.97,20.98,131,21.8,3.0,3
2018-03-15 18:00:00,Spring2018_SOT_26BAM_LRB0401,7.99,17.1,161.5089,9.44,20.56,76,22.9,3.0,3
2018-03-15 18:15:00,Spring2018_SOT_26BAM_LRB0401,7.97,16.6,68.61843,9.23,20.06,29,23.8,2.5,3
2018-03-15 18:30:00,Spring2018_SOT_26BAM_LRB0401,7.96,16.5,23.8157,8.26,19.53,7,24.9,2.0,3
2018-03-15 18:45:00,Spring2018_SOT_26BAM_LRB0401,7.92,16.1,5.337963,8.16,19.1,1,26.2,1.0,3
2018-03-15 19:00:00,Spring2018_SOT_26BAM_LRB0401,7.87,15.5,2.326788,7.14,18.75,1,26.3,0.0,3
2018-03-15 19:15:00,Spring2018_SOT_26BAM_LRB0401,7.84,15.2,2.235532,7.07,18.27,1,27.4,0.0,3
2018-03-15 19:30:00,Spring2018_SOT_26BAM_LRB0401,7.79,14.7,2.189939,6.59,18.22,1,27.8,0.0,3
2018-03-15 19:45:00,Spring2018_SOT_26BAM_LRB0401,7.76,14.4,2.144346,6.13,17.39,1,29.2,0.0,3
2018-03-15 20:00:00,Spring2018_SOT_26BAM_LRB0401,7.73,14.1,2.144346,6.24,17.15,1,30.3,0.0,3
2018-03-15 20:15:00,Spring2018_SOT_26BAM_LRB0401,7.69,13.9,2.144346,5.4,16.94,1,30.5,0.0,3
2018-03-15 20:30:00,Spring2018_SOT_26BAM_LRB0401,7.66,13.7,2.098682,5.13,16.72,1,30.7,0.0,3
2018-03-15 20:45:00,Spring2018_SOT_26BAM_LRB0401,7.63,13.4,2.098682,5.03,16.06,1,32.3,0.0,3
2018-03-15 21:15:00,Spring2018_SOT_26BAM_LRB0401,7.56,13.0,2.053089,4.08,16.39,1,31.9,0.0,3
2018-03-15 21:30:00,Spring2018_SOT_26BAM_LRB0401,7.54,12.7,2.053089,3.86,15.29,1,32.6,0.5,3
2018-03-15 21:45:00,Spring2018_SOT_26BAM_LRB0401,7.5,12.5,2.053089,3.62,14.74,1,34.7,0.0,3
2018-03-15 22:00:00,Spring2018_SOT_26BAM_LRB0401,7.47,12.2,2.007426,3.28,14.48,1,35.7,0.0,3
2018-03-15 22:15:00,Spring2018_SOT_26BAM_LRB0401,7.45,12.0,1.961833,2.92,14.89,1,35.3,0.0,3
2018-03-15 22:30:00,Spring2018_SOT_26BAM_LRB0401,7.43,11.8,1.961833,2.83,14.6,1,35.4,0.0,3
2018-03-15 23:00:00,Spring2018_SOT_26BAM_LRB0401,7.4,11.4,1.961833,2.26,13.67,1,38.1,0.0,3
2018-03-15 23:15:00,Spring2018_SOT_26BAM_LRB0401,7.38,11.1,1.961833,2.24,13.67,1,36.9,0.0,3
2018-03-15 23:30:00,Spring2018_SOT_26BAM_LRB0401,7.36,10.8,1.961833,2.07,13.59,1,37.0,0.0,3
2018-03-19 00:00:00,Spring2018_SOT_26BAM_LRB0401,6.67,9.6,1.824914,6.58,11.13,1,25.8,0.0,3
2018-03-19 00:15:00,Spring2018_SOT_26BAM_LRB0401,6.73,9.3,1.779321,6.28,10.69,1,26.5,0.0,3
2018-03-19 00:30:00,Spring2018_SOT_26BAM_LRB0401,6.75,9.1,1.824914,6.36,11.27,1,27.0,0.0,3
2018-03-19 00:45:00,Spring2018_SOT_26BAM_LRB0401,6.74,8.8,1.824914,6.28,10.32,1,27.7,1.0,3
2018-03-19 01:00:00,Spring2018_SOT_26BAM_LRB0401,6.76,8.9,1.779321,5.61,10.74,1,28.3,0.5,3
2018-03-19 01:15:00,Spring2018_SOT_26BAM_LRB0401,6.75,8.8,1.824914,5.22,10.44,1,29.2,0.5,3
2018-03-19 01:30:00,Spring2018_SOT_26BAM_LRB0401,6.76,9.7,1.779321,4.49,10.37,1,30.7,0.0,3
2018-03-19 01:45:00,Spring2018_SOT_26BAM_LRB0401,6.75,8.5,1.779321,4.49,10.81,1,30.0,0.0,3
2018-03-19 02:00:00,Spring2018_SOT_26BAM_LRB0401,6.76,8.3,1.779321,4.25,10.22,1,32.3,0.0,3
2018-03-19 02:30:00,Spring2018_SOT_26BAM_LRB0401,6.76,7.8,1.779321,3.87,10.64,1,31.8,0.5,3
2018-03-19 02:45:00,Spring2018_SOT_26BAM_LRB0401,6.75,7.6,1.779321,3.69,10.2,1,34.8,0.5,3
2018-03-19 03:00:00,Spring2018_SOT_26BAM_LRB0401,6.75,7.4,1.779321,3.19,10.0,1,37.5,0.5,3
2018-03-19 03:15:00,Spring2018_SOT_26BAM_LRB0401,6.75,7.2,1.779321,3.2,10.12,1,35.5,0.5,3
2018-03-19 03:30:00,Spring2018_SOT_26BAM_LRB0401,6.75,7.1,1.779321,2.88,9.76,1,36.1,0.5,3
2018-03-19 03:45:00,Spring2018_SOT_26BAM_LRB0401,6.74,6.9,1.779321,2.68,9.51,1,36.5,0.5,3
2018-03-19 04:00:00,Spring2018_SOT_26BAM_LRB0401,6.73,6.6,1.733658,2.96,9.26,1,38.0,0.5,3
2018-03-19 04:15:00,Spring2018_SOT_26BAM_LRB0401,6.72,6.4,1.733658,2.75,9.71,1,35.9,1.0,3
2018-03-19 04:30:00,Spring2018_SOT_26BAM_LRB0401,6.73,6.2,1.733658,2.26,9.21,1,38.2,0.0,3
2018-03-19 04:45:00,Spring2018_SOT_26BAM_LRB0401,6.72,6.0,1.688065,2.11,8.94,1,39.3,0.0,3
2018-03-19 05:00:00,Spring2018_SOT_26BAM_LRB0401,6.72,5.8,1.688065,2.33,9.34,1,37.4,0.0,3
2018-03-19 05:15:00,Spring2018_SOT_26BAM_LRB0401,6.72,5.6,1.688065,2.06,9.68,1,36.5,0.0,3
2018-03-19 05:45:00,Spring2018_SOT_26BAM_LRB0401,6.72,5.2,1.688065,2.02,9.01,1,37.3,0.0,3
2018-03-19 06:00:00,Spring2018_SOT_26BAM_LRB0401,6.72,5.0,1.688065,2.18,8.49,1,40.3,0.0,3
2018-03-19 07:30:00,Spring2018_SOT_26BAM_LRB0401,6.85,4.6,290.2142,6.43,10.83,166,34.5,0.0,3
2018-03-19 07:45:00,Spring2018_SOT_26BAM_LRB0401,6.98,4.7,324.0216,9.13,11.08,174,34.2,0.0,3
2018-03-19 08:00:00,Spring2018_SOT_26BAM_LRB0401,6.83,5.5,423.5275,11.42,11.64,184,32.5,0.0,3
2018-03-19 08:15:00,Spring2018_SOT_26BAM_LRB0401,7.19,5.7,532.66,13.8,12.0,248,31.8,0.0,3
2018-03-19 08:30:00,Spring2018_SOT_26BAM_LRB0401,7.53,5.9,573.8127,15.92,12.32,366,28.9,0.5,3
2018-03-19 08:45:00,Spring2018_SOT_26BAM_LRB0401,7.9,6.4,614.8743,17.76,13.04,306,28.6,0.0,3
2018-03-19 09:00:00,Spring2018_SOT_26BAM_LRB0401,7.95,6.8,699.0962,19.2,13.83,358,27.3,1.0,3
2018-03-19 17:15:00,Spring2018_SOT_26BAM_LRB0401,7.79,19.9,397.5218,16.1,22.06,218,9.3,1.5,3
2018-03-19 17:30:00,Spring2018_SOT_26BAM_LRB0401,7.9,19.4,165.8432,15.96,21.27,76,9.9,0.5,3
2018-03-19 17:45:00,Spring2018_SOT_26BAM_LRB0401,8.03,19.0,296.2365,15.95,21.89,152,9.1,1.5,3
2018-03-19 18:00:00,Spring2018_SOT_26BAM_LRB0401,8.13,18.6,182.724,16.94,21.63,98,9.4,0.5,3
2018-03-19 18:30:00,Spring2018_SOT_26BAM_LRB0401,6.61,17.5,23.22257,14.92,20.53,7,10.0,0.5,3
2018-03-19 18:45:00,Spring2018_SOT_26BAM_LRB0401,6.6,16.9,6.159268,13.68,19.89,1,10.8,0.0,3
2018-03-19 19:00:00,Spring2018_SOT_26BAM_LRB0401,6.61,16.5,2.418044,13.16,19.15,1,11.5,0.0,3
2018-03-19 19:15:00,Spring2018_SOT_26BAM_LRB0401,6.6,16.2,2.235532,13.03,18.39,1,12.4,0.0,3
2018-03-19 19:30:00,Spring2018_SOT_26BAM_LRB0401,6.6,15.8,2.235532,13.14,17.82,1,13.7,0.0,3
2018-03-19 19:45:00,Spring2018_SOT_26BAM_LRB0401,6.6,18.9,2.144346,10.64,17.51,1,13.4,0.0,3
2018-03-19 20:00:00,Spring2018_SOT_26BAM_LRB0401,6.6,15.5,2.144346,12.0,17.44,1,14.1,0.0,3
2018-03-19 20:15:00,Spring2018_SOT_26BAM_LRB0401,6.58,15.1,2.144346,11.67,16.27,1,16.8,0.0,3
2018-03-19 20:30:00,Spring2018_SOT_26BAM_LRB0401,6.58,14.8,2.053089,11.05,15.63,1,17.0,0.0,3
2018-03-19 20:45:00,Spring2018_SOT_26BAM_LRB0401,6.59,14.5,2.053089,10.14,16.06,1,16.3,0.0,3
2018-03-19 21:00:00,Spring2018_SOT_26BAM_LRB0401,6.58,14.2,2.053089,8.94,15.06,1,19.5,0.0,3
2018-03-19 21:15:00,Spring2018_SOT_26BAM_LRB0401,6.57,14.3,2.007426,8.69,15.53,1,18.1,0.0,3
2018-03-19 21:30:00,Spring2018_SOT_26BAM_LRB0401,6.57,13.7,2.007426,8.58,15.13,1,18.8,0.0,3
2018-03-19 21:45:00,Spring2018_SOT_26BAM_LRB0401,6.58,13.5,1.961833,8.13,15.03,1,19.0,0.0,3
2018-03-19 22:00:00,Spring2018_SOT_26BAM_LRB0401,6.59,13.2,1.961833,7.45,14.65,1,17.0,0.0,3
